Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20190108;AML;6243;Sales Contract;;DFCX1-187;;YLAND;M;20190111
20190111;AML;6244;Business batch header;;;;;M;20190111
20190110;AML;6245;Settlement Rule - Temp;;;;;M;20190111
20190108;AML;6246;Sales contract list;;;;YLSCR;M;20190111
20181218;AML;6255;;;;;;M;20190111
20181218;ADX;SPEYSETRULC;Adjustments & Business batch;;;;;M;20190111
20181218;ADX;SUBYSETRULC;Sales Contract-Business Batch;;;;;M;20190111
20181218;TRT;SPEYBBCRE;;;;;;C;20190111
20181218;TRT;SPEYSETRUL;;;;;;C;20190111
20181218;TRT;SPEYSETRULC;;;;;;C;20190111
20181218;TRT;SPEYSETRULT;;;;;;C;20190111
20181219;TRT;SPEYSLC;Settlement Rule Copy;;;;;M;20190111
20181219;TRT;SUBYSETRUL;Settlement Rule Copy;;;;;M;20190111
20181219;TRT;SUBYSETRULC;;;;;;M;20190111
20181219;TRT;SUBYSETRULT;;;;;;M;20190111
20181219;TRT;SUBYSGBB;;;;;;M;20190111
20181219;TRT;SUBYSLC;;;;;;M;20190111
20181219;TRT;YPRESEL;Settlement rule copy;;;;;M;20190111
20190107;TRT;YSELACCFCY;Settlement Rule Copy;;;;;M;20190111
20190107;TRT;YSELBANFCY;Sales Contract List;;;;;M;20190111
20190111;TRT;YSELBPCBCG;Business batch;;;;;M;20190111
20181213;TRT;YSELCCEEST;Sales Contract - General;[PATCH]/SRC_20181213;;;YLAND;M;20190111
20181211;TRT;YSELELA;Settlement Rule;[PATCH]/SRC_20181213;;;;M;20190111
20181213;TRT;YSELFCYGRP;;[PATCH]/SRC_20181213;;;;M;20190111
20181212;TRT;YSELLNDPUR;Settlement Rule Selection;[PATCH]/SRC_20181213;;;YLSP;M;20190111
20181213;TRT;YSELLOT;Settlement adjustment;[PATCH]/SRC_20181213;;;;M;20190111
20181213;TRT;YSELSETRUL;Sales Contract;[PATCH]/SRC_20181213;;;YLAND;M;20190111
20181211;TRT;YSTASEL;;[PATCH]/SRC_20181213;;;;M;20190111
20181212;ANM;YSETR;Settlement Rule;[PATCH]/SRC_20181213;;;YLSP;M;20190111
