Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20181218;TRT;SPEYAPARPST;;[PATCH]/SRC_20181219;DFCX1-28;DH;;M;20181219
20181219;ATB;YPAYMSIM;Payement simulation;[PATCH]/SRC_20181219;;DH;;M;20181219
20181219;ATB;YPAYMTEMP;Payment header;[PATCH]/SRC_20181219;;DH;;M;20181219
20181217;AMK;BIS1;;[PATCH]/SRC_20181219;;DH;;M;20181219
20181217;AMK;PAY0;;[PATCH]/SRC_20181219;;DH;;M;20181219
20181218;AMK;PAY00;;[PATCH]/SRC_20181219;;DH;;C;20181219
20181219;ADP;YDFCGTE;Journal parameter;[PATCH]/SRC_20181219;;DH;;C;20181219
20181219;ADP;YDFCJOU;Entry type parameter;[PATCH]/SRC_20181219;;DH;;C;20181219
20181219;ABT;YPAYPST;Payment GL posting;[PATCH]/SRC_20181219;;DH;;C;20181219
20181219;ABA;YPAYPST;Payment;[PATCH]/SRC_20181219;;DH;;C;20181219
