Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20180810;ACV;YSQST;;;DFCX1-36;MB;;M;20181129
20181129;ADX;YSUPQST;Supplier;;;MB;;M;20181129
20181129;TRT;YSUPQST;Identity;;;MB;;M;20181129
20180810;ETA;YSUPPLIERQE;;;;MB;;C;20181129
20181114;ACT;YSUPQST;Supplier Questionnaire;;;MB;;C;20181129
20181114;ADI;431;Supplier Questionnaire;;;MB;;C;20181129
20181114;ATB;BPARTNER;;;;MB;;C;20181129
20181114;ATB;BPARTNER;;;;MB;;C;20181129
20181129;AMK;BPRBPS;Tasks;;;MB;;C;20181129
20180807;ARP;YSUPPLIERQE;Supplier Questionnaire;[PATCH]/SRC_20180807;;MB;;M;20181129
20180807;AWI;OBPS;Business partner;[PATCH]/SRC_20180807;;MB;;M;20181129
20181129;AOE;YTSK;task ;;;MB;;C;20181129
