Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20181008;ACV;YICBS;;;DFCX1-27;;;M;20181008
20181008;ACV;YICLA;;;;;;M;20181008
20181008;AML;6250;;;;;;M;20181008
20181008;AML;6252;;;;;;M;20181008
20181008;AML;6253;;;;;;M;20181008
20181008;AML;6254;;;;;;M;20181008
20181008;TRT;SPEGTE;;;;;;M;20181008
20181008;TRT;SPEJOU;;;;;;M;20181008
20181008;TRT;SPEYBB;;;;;;M;20181008
20181008;TRT;SPEYBBVAL;;;;;;M;20181008
20181008;TRT;SUBYBB;Journal codes;;;;;M;20181008
20181008;TRT;YBBACCSEL;;;;;;M;20181008
20181008;TRT;YBBBANSEL;;;;;;M;20181008
20181008;TRT;YBBDIESEL;Business batch;;;;;M;20181008
20181008;TRT;YBBSELACC;;;;;;M;20181008
20181008;TRT;YBBSELELA;;;;;;M;20181008
20181008;TRT;YBBSELGTE;;;;;;M;20181008
20181008;TRT;YBBSELJOU;;;;;;M;20181008
20181008;ANM;YBBHS;;;;;;M;20181008
20181008;ACT;YBBACCSEL;;;;;;M;20181008
20181008;ACT;YBBBANSEL;;;;;;M;20181008
20181008;ACT;YBBDIESEL;;;;;;M;20181008
20181008;ACT;YBBPOST;;;;;;M;20181008
20181008;ACT;YBBSELACC; Document type ;;;;;M;20181008
20181008;ACT;YBBSELELA; Business batch status ;;;;;M;20181008
20181008;ACT;YBBSELGTE; Business batch category ;;;;;M;20181008
20181008;ACT;YBBSELJOU; Business batch messages ;;;;;M;20181008
20181008;ACT;YBBVAL;Business batch;;;;;M;20181008
20181008;ATB;GJOURNAL;Business batch;;;;;M;20181008
20181008;ATB;GTYPACCENT;Business batch details;;;;;M;20181008
20181008;ATB;YBBDETAIL;Business batch number;;;;;M;20181008
20181008;ATB;YBBDETAILTEM;;;;;;M;20181008
20181008;ATB;YBBERR;Business batch;;;;;M;20181008
20181008;ATB;YBBHEADER;;;;;;M;20181008
20181008;ATB;YBBSIM;;;;;;M;20181008
20181008;AMK;GTE1;;;;;;M;20181008
20181008;AMK;JOU0;;;;;;M;20181008
20181008;AMK;YBUSBAT0;;;;;;M;20181008
20181008;AMK;YBUSBAT1;;;;;;M;20181008
20181008;AMK;YBUSBAT2;;;;;;M;20181008
20181008;AMK;YBUSBAT3;;;;;;M;20181008
20181008;AWI;OYHOU;Document types;;;;;M;20181008
20181008;ACLA;YBBD;Journal codes;;;;;M;20181008
20181008;ACLA;YBBT;IC - Business Batch;;;;;M;20181008
20181008;ASW;YBBT;IC  - Shared Bank Accounts;;;;;M;20181008
