Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20180827;ACV;YLAND;Land Developments - Precinct;;DFCX1-79;MB;YLAND;M;20180827
20180827;ATY;YEST;Land Developments - Precinct;;;MB;YLAND;M;20180827
20180827;ATY;YGSC;Precinct Stages;;;MB;;M;20180827
20180822;ATY;YLND;Sales contract attachment;;;MB;;C;20180827
20180827;ATY;YLOT;YGSCCOD;;;MB;;M;20180827
20180822;ATY;YPLA;Planning Applications Relation;;;MB;;C;20180827
20180822;ATY;YPREC;Planning Applications attachme;;;MB;;C;20180827
20180822;ATY;YSLC;Planning Application General;;;MB;;C;20180827
20180824;ATY;YSTA;Land purchase;;;MB;;M;20180827
20180822;ATB;YESTA;Margin scheme;;;MB;;C;20180827
20180824;ATB;YESTA;Stage;;;MB;;M;20180827
20180824;ATB;YGSCGEN;Estate;;;MB;;M;20180827
20180824;ATB;YLNDPUR;Land Developments - Estate;;;MB;YLAND;M;20180827
20180824;ATB;YLOT;Estate;;;MB;;M;20180827
20180824;ATB;YLOTANL;General;;;MB;;M;20180827
20180824;ATB;YLOTPRC;Land Developments - Estate;;;MB;YLAND;M;20180827
20180827;ATB;YLPATT;Precinct;;;MB;YLAND;M;20180827
20180827;ATB;YLPLNDMRG;General;;;MB;;M;20180827
20180824;ATB;YLPMARGSCH;Estate Precincts;;;MB;;M;20180827
20180824;ATB;YLPREL;Estate Stages;;;MB;;C;20180827
20180824;ATB;YPLAATT;Estate Land Purchase;;;MB;;M;20180827
20180824;ATB;YPLAGEN;Estate Related;;;MB;;C;20180827
20180827;ATB;YPLAREL;Precinct - General Scheme;;;MB;;C;20180827
20180827;ATB;YPRECINT;Precinct Related;;;MB;;C;20180827
20180822;ATB;YRELMAST;Sales contract covenants;;;MB;;C;20180827
20180822;ATB;YSALCONV;Sales contract comment;;;MB;;C;20180827
20180822;ATB;YSALCTR;Sales related;;;MB;;C;20180827
20180822;ATB;YSCATT;Land margin;;;MB;;C;20180827
20180822;ATB;YSCCOM;Land purchase related;;;MB;;C;20180827
20180822;ATB;YSCCOMALLOC;Land purchase attachment;;;MB;;C;20180827
20180821;ATB;YSCCOMTYP;Sales contract;[PATCH]/SRC_20180822;;MB;;C;20180827
20180821;ATB;YSCCUST;Sales contract customer;[PATCH]/SRC_20180822;;MB;;C;20180827
20180821;ATB;YSCRECEIPT;Sales contract workflow;[PATCH]/SRC_20180822;;MB;;C;20180827
20180821;ATB;YSCREL;Workflow comments;[PATCH]/SRC_20180822;;MB;;C;20180827
20180821;ATB;YSCWCMT;Sales contract receipting deta;[PATCH]/SRC_20180822;;MB;;C;20180827
20180821;ATB;YSCWRKFLW;Sales contract commission type;[PATCH]/SRC_20180822;;MB;;C;20180827
20180821;ATB;YSTAGE;Sales contract commission;[PATCH]/SRC_20180822;;MB;;C;20180827
20180820;ATB;YSTAGE;Land Development;[PATCH]/SRC_20180822;;MB;;C;20180827
20180820;ATB;YSTAGREG;Estate;[PATCH]/SRC_20180822;;MB;;C;20180827
20180820;ATB;YSTAYLD;Precinct;[PATCH]/SRC_20180822;;MB;;C;20180827
20180820;AMK;YEST;Stage;[PATCH]/SRC_20180822;;MB;;C;20180827
20180820;AMK;YEST1;Lot;[PATCH]/SRC_20180822;;MB;;C;20180827
20180820;AMK;YEST2;Sales contract;[PATCH]/SRC_20180822;;MB;;C;20180827
20180820;AMK;YEST3;General scheme;[PATCH]/SRC_20180822;;MB;;C;20180827
20180820;AMK;YEST4;Planning application;[PATCH]/SRC_20180822;;MB;;C;20180827
20180820;AMK;YEST5;Land purchase;[PATCH]/SRC_20180822;;MB;;C;20180827
20180820;AMK;YPRE;Estate;[PATCH]/SRC_20180822;;MB;;M;20180827
20180820;AMK;YPRE1;Precinct;[PATCH]/SRC_20180822;;MB;;C;20180827
20180820;AMK;YPRE2;Stage;[PATCH]/SRC_20180822;;MB;;C;20180827
20180820;AMK;YPRE3;Stage title registration histo;[PATCH]/SRC_20180822;;MB;;C;20180827
20180820;AMK;YPRE4;Stage lot yields;[PATCH]/SRC_20180822;;MB;;C;20180827
20180820;AOB;YEST;Relations;[PATCH]/SRC_20180822;;MB;;C;20180827
20180821;AOB;YPRE;Lot;[PATCH]/SRC_20180822;;MB;;C;20180827
20180821;AWI;OYEST;Lot pricing history;[PATCH]/SRC_20180822;;MB;;C;20180827
20180821;AWI;OYPRE;Lot analytics;[PATCH]/SRC_20180822;;MB;;C;20180827
