Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20181010;AML;6255;Lot;;DFCX1-169;;YLAND;M;20181010
20181005;TRT;SPEYEST;;;;;YLAND;M;20181010
20181009;TRT;SPEYFACGROUP;Stage lot yields;;;;YLAND;M;20181010
20181009;TRT;SPEYLOT;Update lot yield;;;;YLAND;M;20181010
20181009;TRT;SPEYPJMCRE;Stage title registration;;;;YLAND;M;20181010
20181009;TRT;SPEYPRE;Stage title registration upate;;;;YLAND;M;20181010
20181008;TRT;SPEYSTA;Land Developments - Stage;;;;YLAND;M;20181010
20181010;TRT;SUBYEST;General;;;;YLAND;M;20181010
20181005;TRT;SUBYLOT;;;;;YLAND;M;20181010
20181009;TRT;SUBYPRE;Precinct;;;;YLAND;M;20181010
20181005;TRT;SUBYSRU;;;;;YLAND;M;20181010
20181005;TRT;SUBYSTA;Lot;;;;;C;20181010
20181005;TRT;SUBYSYU;Land Developments - Precinct;;;;;C;20181010
20181005;ANM;YEST;Land Developments - Estate;;;;;C;20181010
20181005;ANM;YLOT;Land Developments - Stage;;;;;C;20181010
20181008;ANM;YPRE;Stage;;;;YLAND;M;20181010
20181008;ANM;YSTA;;;;;;C;20181010
20181008;ACT;YPJMCRE;Update title registration;;;;YLAND;C;20181010
20181009;ATB;YLOT;;;;;;C;20181010
20181010;ATB;YSTAGREG;Lot;;;;YLAND;M;20181010
20181002;ATB;YSTAYLD; Land development message ;[PATCH]/SRC_20181005;;;YLAND;M;20181010
20181004;AMK;YEST;;[PATCH]/SRC_20181005;;;;M;20181010
20180928;AMK;YEST;;[PATCH]/SRC_20181005;;;;M;20181010
20181004;AMK;YGSC;Land Developments - Estate;[PATCH]/SRC_20181005;;;;M;20181010
20180926;AMK;YLOT;Lot;[PATCH]/SRC_20181005;;;;M;20181010
20180927;AMK;YLOT;Land Developments - Precinct;[PATCH]/SRC_20181005;;;;M;20181010
20180926;AMK;YPRE;Land Developments - Stage;[PATCH]/SRC_20181005;;;;M;20181010
20180924;AMK;YSTA;Estate;[PATCH]/SRC_20181005;;;YLAND;M;20181010
20180925;AMK;YSTA;;[PATCH]/SRC_20181005;;;YLAND;M;20181010
20180924;AMK;YSTA1;;[PATCH]/SRC_20181005;;;YLAND;C;20181010
20180924;AMK;YSTITREGUPD;Precinct;[PATCH]/SRC_20181005;;;YLAND;M;20181010
20180924;AMK;YSYLDUPD;;[PATCH]/SRC_20181005;;;YLAND;C;20181010
20181004;AWI;OYSTA;Land Developments - Stage;[PATCH]/SRC_20181005;;;YLAND;C;20181010
20181004;AWI;OYSTA;;[PATCH]/SRC_20181005;;;YLAND;M;20181010
20181004;AWI;YGENUTR;Site group;[PATCH]/SRC_20181005;;;YLAND;M;20181010
20181004;AOE;YCCELAND;Land Developent - Estate;[PATCH]/SRC_20181005;;;;C;20181010
20181004;AOE;YFACGROUP;Land Developent - Precinct;[PATCH]/SRC_20181005;;;;C;20181010
20181005;ACLA;YLOT;Land Developent - Stage;[PATCH]/SRC_20181005;;;;C;20181010
20181005;ACLA;YSTA;Land Developent - Lot;[PATCH]/SRC_20181005;;;;C;20181010
