Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20181205;ACV;YAPPP;Bank accounts;;DFCX1-56;MB;;M;20190617
20190114;TRT;SPEPAYP;Project;;;MB;;M;20190617
20190110;TRT;SPEPAYPROPAL;Payment auto proposal;;;MB;;M;20190617
20190110;TRT;XYPAYPROPAL;Payment proposals;;;MB;;M;20190617
20190122;TRT;YSPEPAYP;Payment auto proposal;;;JR;;M;20190617
20180808;ATB;OPPOR;Payment auto proposal;[PATCH]/SRC_20180809;;;;M;20190617
20180808;AMK;PAYPROP0;Accounts Payable Pay Proposal;[PATCH]/SRC_20180809;;;;M;20190617
20180808;AMK;PAYPROP0;;[PATCH]/SRC_20180809;;;;C;20190617
20180808;AMK;PAYPROP1;;[PATCH]/SRC_20180809;;;;C;20190617
20180808;AMK;PAYPROP2;;[PATCH]/SRC_20180809;;;;C;20190617
20180808;AOB;BAN;;[PATCH]/SRC_20180809;;;;C;20190617
20180808;AWI;DGENPAY;Payment auto proposal;[PATCH]/SRC_20180809;;;YAPPP;M;20190617
20180808;APE;TRTSTD = 'PAYPROPAL';;[PATCH]/SRC_20180809;;;YAPPP;M;20190617
20180808;APE;TRTSTD = 'PAYPROPAL2';;[PATCH]/SRC_20180809;;;YAPPP;M;20190617
