Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20181031;AML;6260;Sales Contract Header;;DFCX1-169;;YLAND;M;20181031
20181031;TRT;SPEYSLC;Commission;;;;YLAND;M;20181031
20181031;TRT;SUBYLOT;Workflow;;;;YLAND;M;20181031
20181031;TRT;SUBYSLC;;;;;YLAND;M;20181031
20181031;ANM;YSLC;;;;;YLAND;M;20181031
20181031;ACL;YREPORTDAT;;;;;YLAND;M;20181031
20181026;ATY;YLOT;Land Developm - Sales Contract;;;;YLAND;M;20181031
20181026;ATY;YSLC;Sales Contract;;;;YLAND;M;20181031
20181031;ADI;6007;Sales contract;;;;YLAND;M;20181031
20181031;ADI;6015;Sales contract - commission Al;;;;YLAND;M;20181031
20181026;ATB;YGSCGEN;;;;;YLAND;M;20181031
20181031;ATB;YLNDPUR;Sales Rebates;;;;YLAND;M;20181031
20181031;ATB;YSALCTR;Sales contract-commission type;;;;YLAND;M;20181031
20181026;ATB;YSALREB;;;;;YLAND;M;20181031
20181026;ATB;YSALREB;Workflow comments;;;;YLAND;M;20181031
20181031;ATB;YSCCOMALLOC;Sales Contract - General;;;;YLAND;M;20181031
20181031;ATB;YSCCOMTYP;Land Developm - Sales Contract;;;;;C;20181031
20181031;ATB;YSCCUST;Land Developm - Sales Contract;;;;;C;20181031
20181031;ATB;YSCCUST;Payment Split type;;;;;C;20181031
20181031;ATB;YSCRECEIPT;Commission types;;;;;C;20181031
20181031;ATB;YSCRECEIPT; Initial Condition - Allocatio;;;;;C;20181031
20181031;ATB;YSCWCMT;;;;;YLAND;C;20181031
20181031;ATB;YSCWCMT;;;;;YLAND;C;20181031
20181031;ATB;YSCWRKFLW;;;;;YLAND;C;20181031
20181031;ATB;YSCWRKFLW;;;;;YLAND;C;20181031
20181031;AMK;YEST2;;;;;YLAND;C;20181031
20181031;AMK;YGSC;;;;;YLAND;C;20181031
20181031;AMK;YGSC1;;;;;YLAND;C;20181031
20181031;AMK;YLDP;;;;;YLAND;C;20181031
20181031;AMK;YLDP1;;;;;YLAND;C;20181031
20181031;AMK;YSLC;Report date backward 7 days;;;;;C;20181031
20181031;AMK;YSLC;Sales contract;;;;;C;20181031
20181031;AMK;YSLC1;Lot;;;;;M;20181031
20181031;AMK;YSLC1;Sales contract - Rebates;;;;YLAND;C;20181031
20181031;AMK;YSLC2;Sales contract commission allo;;;;YLAND;C;20181031
20181031;AMK;YSLC2;Sales contract-commission type;;;;YLAND;C;20181031
20181024;AMK;YSLC3;Sales contract customer;[PATCH]/SRC_20181026;;;YLAND;M;20181031
20181026;AOB;YSLC;Workflow;[PATCH]/SRC_20181026;;;YLAND;M;20181031
20181023;AOB;YSLC;Estate Precincts;[PATCH]/SRC_20181026;;;YLAND;M;20181031
20181026;AWI;OYSLC;Sales Contract - General;[PATCH]/SRC_20181026;;;YLAND;M;20181031
20181023;AWI;OYSLC;Sales Contract Header;[PATCH]/SRC_20181026;;;YLAND;M;20181031
20181024;AME;6216;Sales Contract;[PATCH]/SRC_20181026;;;YLAND;M;20181031
20181025;AME;6223;Land Developm - Sales Contract;[PATCH]/SRC_20181026;;;YLAND;M;20181031
20181025;AME;6224;General;[PATCH]/SRC_20181026;;;YLAND;M;20181031
20181025;AME;6225;General;[PATCH]/SRC_20181026;;;YLAND;M;20181031
20181025;AME;6229;General schema;[PATCH]/SRC_20181026;;;YLAND;M;20181031
20181024;AME;6238;Sales Rebates;[PATCH]/SRC_20181026;;;YLAND;M;20181031
20181026;AME;6256;Sales contract receipting deta;[PATCH]/SRC_20181026;;;YLAND;M;20181031
20181024;AME;6257;Sales contract workflow;[PATCH]/SRC_20181026;;;YLAND;M;20181031
20181026;AME;6258;Workflow comments;[PATCH]/SRC_20181026;;;YLAND;M;20181031
20181025;ACLA;YCMA;;[PATCH]/SRC_20181026;;;YLAND;M;20181031
20181025;ACLA;YCMT;Land Purchase;[PATCH]/SRC_20181026;;;YLAND;M;20181031
20181025;ACLA;YSALCTR;;[PATCH]/SRC_20181026;;;YLAND;M;20181031
20181031;ACLA;YSCU;;;;;YLAND;C;20181031
20181031;ACLA;YSREB;;;;;YLAND;C;20181031
20181031;ACLA;YSREC;;;;;YLAND;C;20181031
20181031;ACLA;YSWC;;;;;YLAND;C;20181031
20181031;ACLA;YSWF;;;;;YLAND;C;20181031
