Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20190321;ACV;YICBS;Business batch;;DFCX1-27c;DH;;M;20190329
20190321;AML;6250;Business batch number;;;DH;YICBS;M;20190329
20190321;AML;6252;Business batch errors;;;DH;;M;20190329
20190306;AML;6253;;;;;;M;20190329
20190219;AML;6254;User site selection;;;;YICBS;M;20190329
20190308;TRT;SPEBAN;;;;;;C;20190329
20190321;TRT;SPEGAS;Business batch header;;;DH;;M;20190329
20190215;TRT;SPEGTE;BP number;;;;;M;20190329
20190213;TRT;SPEJOU;;;;;;M;20190329
20190213;TRT;SPEYBB;;;;;;M;20190329
20190213;TRT;SPEYBBJNLENT;;;;;;C;20190329
20190213;TRT;SPEYBBVAL;;;;;;M;20190329
20190205;TRT;SPEYCHKJOU;Payement simulation;;;;;M;20190329
20190205;TRT;SPEYJNLBBENT;;;;;;M;20190329
20190131;TRT;SPEYUSRFCYSEL;Journal entry;;;;YICBS;M;20190329
20190124;TRT;SUBGAS;;;;;;M;20190329
20181214;TRT;YBBACCSEL;;;;;;M;20190329
20190307;TRT;YBBBANSEL;Business batch;;;;YICBS;M;20190329
20181214;TRT;YBBDIESEL;;;;;;M;20190329
20181214;TRT;YBBSELACC;;;;;;C;20190329
20181213;TRT;YBBSELBP;Dimension selection;;;;YICBS;M;20190329
20190327;TRT;YBBSELELA;;;;DH;YICBS;M;20190329
20181211;TRT;YBBSELGTE;;;;;;M;20190329
20190227;TRT;YBBSELJOU;;;;;YICBS;M;20190329
20181214;TRT;YBBSELTAX;Document types;;;;;M;20190329
20181122;TRT;YBBSIMRPT;Financial;;;;;M;20190329
20181204;TRT;YDEFJOUSEL;Accounting entries;;;;;M;20190329
20190312;ETA;YBBSIMRPT;Visual journals;;;;YICBS;M;20190329
20190213;ETA;YBBTAXINV;Journal entry;;;;;M;20190329
20190213;ANM;YBBHS;Accounting entries;;;;YICBS;M;20190329
20190208;ACT;YBBACCSEL;Business batch post simulation;;;;;C;20190329
20181113;ACT;YBBBANSEL;Inter company ELA;;;;;M;20190329
20181203;ACT;YBBDIESEL;;;;;;C;20190329
20181204;ACT;YBBDIESEL;;;;;;M;20190329
20190308;ACT;YBBJNLENT;Visual business batch;;;;YICBS;M;20190329
20190213;ACT;YBBSELBP;Journal entry;;;;;M;20190329
20190201;ACT;YBBSELELA;Accounting entries;;;;;M;20190329
20190321;ACT;YBBSELELA;Business batch simulation;;;DH;;M;20190329
20190321;ACT;YBBSELGTE;Business batch;;;DH;;M;20190329
20190313;ACT;YBBSELJOU;Bank ELA;;;;;M;20190329
20190321;ACT;YBBSELTAX;Business batch;;;DH;;M;20190329
20190109;ACT;YBBSIMRPT;BP selection;;;;YICBS;M;20190329
20181019;ACT;YBBVAL;;;;;;M;20190329
20190321;ACT;YBBVAL;Business batch details temp;;;DH;;M;20190329
20190321;ACT;YCHKJOU;Business batch details;;;DH;;M;20190329
20190321;ACT;YDEFJOUSEL;Business batch;;;DH;;M;20190329
20181101;ACT;YJNLENT;;;;;;C;20190329
20181207;ACT;YUSRFCYSEL;Business Batch Simulation Rpt;;;;YICBS;C;20190329
20181212;ACT;YVISBB;;;;;;C;20190329
20181214;ACT;YVISJOU;;;;;;C;20190329
20190103;AFC;GESYBB;Tax selection;;;;;M;20190329
20190103;ATY;YBBN;;;;;;M;20190329
20190109;ATY;YBPR;Business Batch Tax Invoice;;;;;C;20190329
20190201;ATB;GACCENTRYD;Accounting entries;;;;;M;20190329
20190201;ATB;GJOURNAL;;;;;;M;20190329
20190211;ATB;GTYPACCENT;Accounting entries;;;;;M;20190329
20190213;ATB;YBANELA;;;;;;M;20190329
20190221;ATB;YBBDETAIL;;;;;;M;20190329
20190226;ATB;YBBDETAIL;;;;;;M;20190329
20190301;ATB;YBBDETAILTEM;Bank accounts;;;;;M;20190329
20181010;ATB;YBBERR;;[PATCH]/SRC_20181010;;;;M;20190329
20181010;ATB;YBBERR;Business batch;[PATCH]/SRC_20181010;;;YICBS;M;20190329
20181010;ATB;YBBHEADER;;[PATCH]/SRC_20181010;;;;M;20190329
20181010;ATB;YBBHEADER;;[PATCH]/SRC_20181010;;;;M;20190329
20181010;ATB;YBBPSIM;;[PATCH]/SRC_20181010;;;;M;20190329
20181010;ATB;YBBSIM;;[PATCH]/SRC_20181010;;;;M;20190329
20181010;ATB;YBBSIM;Business batch;[PATCH]/SRC_20181010;;;;M;20190329
20181010;ATB;YICELA; Business batch status ;[PATCH]/SRC_20181010;;;;M;20190329
20181010;ATB;YPAYMSIM; Business batch category ;[PATCH]/SRC_20181010;;;;M;20190329
20181010;AMK;BAN0; Business batch messages ;[PATCH]/SRC_20181010;;;;M;20190329
20181010;AMK;BPS2; Document type ;[PATCH]/SRC_20181010;;;;M;20190329
20181010;AMK;GTE1;Business batch;[PATCH]/SRC_20181010;;;;M;20190329
20181010;AMK;GTE1;Business batch;[PATCH]/SRC_20181010;;;;M;20190329
20181010;AMK;JOU0;Business batch details;[PATCH]/SRC_20181010;;;;M;20190329
20181010;AMK;JOU0;Business batch header;[PATCH]/SRC_20181010;;;;M;20190329
20181010;AMK;XVERPAT;Business batch details;[PATCH]/SRC_20181010;;;;M;20190329
20181010;AMK;YAPRESET;Business batch errors;[PATCH]/SRC_20181010;;;;M;20190329
20181010;AMK;YBUSBAT0;Business batch simulation;[PATCH]/SRC_20181010;;;;M;20190329
20181010;AMK;YBUSBAT0;Business batch;[PATCH]/SRC_20181010;;;;M;20190329
20181010;AMK;YBUSBAT1;Business batch;[PATCH]/SRC_20181010;;;;M;20190329
20181010;AMK;YBUSBAT1;Business batch;[PATCH]/SRC_20181010;;;;M;20190329
20181010;AMK;YBUSBAT2;;[PATCH]/SRC_20181010;;;;M;20190329
20181010;AMK;YBUSBAT2;Business batch;[PATCH]/SRC_20181010;;;;M;20190329
20181010;AMK;YBUSBAT3;Journal codes;[PATCH]/SRC_20181010;;;;M;20190329
20181010;AOB;GAS;Document types;[PATCH]/SRC_20181010;;;;M;20190329
20181010;AOB;YBB;Entry type selection;[PATCH]/SRC_20181010;;;;M;20190329
20181010;AOB;YBB;;[PATCH]/SRC_20181010;;;;M;20190329
20181010;AWI;OGAS;Journal selection;[PATCH]/SRC_20181010;;;;M;20190329
20181010;AWI;OGASCUR;;[PATCH]/SRC_20181010;;;;M;20190329
20181010;AWI;OGGSTD;Bank selection;[PATCH]/SRC_20181010;;;;M;20190329
20181010;AWI;OYBBT;;[PATCH]/SRC_20181010;;;;M;20190329
20181010;AWI;WOGG1PAGE;Account select;[PATCH]/SRC_20181010;;;;M;20190329
20181010;AWI;WOGGSTDCO;;[PATCH]/SRC_20181010;;;;M;20190329
20181010;AWI;WOGGSTDLI;ELA selection;[PATCH]/SRC_20181010;;;;M;20190329
20181010;AOE;GASTEMP;;[PATCH]/SRC_20181010;;;;M;20190329
20181010;AOE;YBBIMP;Dimension selection;[PATCH]/SRC_20181010;;;;M;20190329
20181010;AOE;YGASIMP;;[PATCH]/SRC_20181010;;;;M;20190329
20181010;AOE;YGASTEMP;IC - Business Batch;[PATCH]/SRC_20181010;;;;M;20190329
20181010;ACLA;YBBD;Business batch validate;[PATCH]/SRC_20181010;;;;M;20190329
20181010;ASW;YBBT;;[PATCH]/SRC_20181010;;;;M;20190329
20181010;ACLA;YBBT;Business batch number;[PATCH]/SRC_20181010;;;;M;20190329
