Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20181003;ACV;YICBS;Business batch simulation;;DFCX1-27;DH;;M;20181004
20181001;AML;6250;Business batch errors;;;DH;;M;20181004
20181002;AML;6253;Business batch details temp;;;DH;;M;20181004
20180926;AML;6254;Bank selection;;;;YICBS;M;20181004
20181003;ADX;SPEGTE;Business batch;;;DH;;M;20181004
20181002;ADX;SPEJOU;Business batch;;;DH;;M;20181004
20180912;ADX;SPEYBB;;;;;;C;20181004
20180921;ADX;SUBYBB;Business batch details;;;;;M;20181004
20180920;ADX;YBBBANSEL;Dimension selection;;;;YICBS;M;20181004
20180910;ADX;YBBSELELA;;;;;;C;20181004
20180918;ADX;YBBSELGTE;;;;;;C;20181004
20180924;ADX;YBBSELJOU;;;;;;M;20181004
20180924;TRT;SPEGTE;Journal codes;;;;;M;20181004
20180924;TRT;SPEYBB;Journal codes;;;;;M;20181004
20180926;TRT;SPEYBBVAL;Journal codes;;;;;M;20181004
20180911;TRT;SUBYBB;;;;;;C;20181004
20181003;TRT;YBBSELELA;Business batch;;;DH;;M;20181004
20181003;TRT;YSELELA;Business batch;;;DH;;M;20181004
20180924;ANM;YBBHS;Document types;;;;;M;20181004
20180926;ACT;YBBBANSEL;Document types;;;;;M;20181004
20181003;ACT;YBBDIESEL;Business batch transaction;;;DH;YICBS;M;20181004
20180911;ACT;YBBSELACC;;;;;;C;20181004
20180925;ACT;YBBSELELA;Business batch;;;;;C;20181004
20180925;ACT;YBBSELGTE;Business batch details;;;;;C;20181004
20180925;ACT;YBBSELJOU;Business batch;;;;;C;20181004
20180927;ACT;YELASEL; Document type ;;;;;M;20181004
20180925;AFC;GESYBB; Business batch status ;;;;;M;20181004
20180925;AFC;GESYBBT; Business batch category ;;;;;M;20181004
20180925;ATY;YLONAGR; Business batch messages ;;;;;M;20181004
20180925;ATB;GJOURNAL;Business batch;;;;;M;20181004
20180925;ATB;GTYPACCENT;Business batch number;;;;;C;20181004
20180926;ATB;YBBDETAIL;Document types;;;;;M;20181004
20180926;ATB;YBBDETAIL;Document types;;;;;M;20181004
20180926;ATB;YBBDETAILTEM;Journal codes;;;;;M;20181004
20180926;ATB;YBBDETTEMP;;;;;;M;20181004
20180926;ATB;YBBDETTEMP;;;;;;M;20181004
20180926;ATB;YBBERR;Business batch;;;;;C;20181004
20180926;ATB;YBBERR;Business batch;;;;;C;20181004
20180926;ATB;YBBHEADER;;;;;;C;20181004
20180926;ATB;YBBHEADER;;;;;;C;20181004
20180926;ATB;YBBSIM;;;;;;C;20181004
20180926;ATB;YBBSIM;;;;;;M;20181004
20180926;AMK;GTE1;;;;;;M;20181004
20180829;AMK;JOU0;Business batch transaction;[PATCH]/SRC_20180907;;;YICBS;M;20181004
20180829;AMK;JOU1;;[PATCH]/SRC_20180907;;;;C;20181004
20180828;AMK;YBUSBAT0;IC - Business Batch;[PATCH]/SRC_20180907;;;YICBS;M;20181004
20180828;AMK;YBUSBAT0;;[PATCH]/SRC_20180907;;;;C;20181004
20180903;AMK;YBUSBAT1;Business batch details;[PATCH]/SRC_20180907;;;;M;20181004
20180829;AMK;YBUSBAT1;Business batch details temp;[PATCH]/SRC_20180907;;;;M;20181004
20180829;AMK;YBUSBAT2;Business batch simulation;[PATCH]/SRC_20180907;;;;M;20181004
20180829;AMK;YBUSBAT2;Business batch errors;[PATCH]/SRC_20180907;;;;M;20181004
20180830;AMK;YBUSBAT3;Business batch;[PATCH]/SRC_20180907;;;;M;20181004
20180905;AMK;YBUSBAT3;Business batch;[PATCH]/SRC_20180907;;;;M;20181004
20180828;AOB;YBB;Business batch;[PATCH]/SRC_20180907;;;;M;20181004
20180828;AWI;YOBBT;Business batch;[PATCH]/SRC_20180907;;;;M;20181004
20180829;AWI;YOBBT;Business batch transaction;[PATCH]/SRC_20180907;;;YICBS;M;20181004
20180830;ACLA;YBBD;ELA selection;[PATCH]/SRC_20180907;;;YICLA;M;20181004
20180830;ASW;YBBT;;[PATCH]/SRC_20180907;;;;M;20181004
20180830;ACLA;YBBT;;[PATCH]/SRC_20180907;;;;M;20181004
