Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20181012;AML;6255;Lot;;DFCX1-169;MAJID;YLAND;M;20181012
20181011;TRT;SPEYEST;General;;;MAJID;;M;20181012
20181005;TRT;SPEYFACGROUP;;;;;YLAND;M;20181012
20181009;TRT;SPEYLOT;Stage lot yields;;;;YLAND;M;20181012
20181009;TRT;SPEYPJMCRE;Update lot yield;;;;YLAND;M;20181012
20181009;TRT;SPEYPRE;Stage title registration;;;;YLAND;M;20181012
20181009;TRT;SPEYSTA;Stage title registration upate;;;;YLAND;M;20181012
20181008;TRT;SUBYEST;Land Developments - Stage;;;;YLAND;M;20181012
20181010;TRT;SUBYLOT;General;;;;YLAND;M;20181012
20181005;TRT;SUBYPRE;;;;;YLAND;M;20181012
20181009;TRT;SUBYSRU;Precinct;;;;YLAND;M;20181012
20181005;TRT;SUBYSTA;;;;;YLAND;M;20181012
20181005;TRT;SUBYSYU;Lot;;;;;C;20181012
20181005;ANM;YEST;Land Developments - Precinct;;;;;C;20181012
20181005;ANM;YLOT;Land Developments - Estate;;;;;C;20181012
20181005;ANM;YPRE;Land Developments - Stage;;;;;C;20181012
20181008;ANM;YSTA;Stage;;;;YLAND;M;20181012
20181008;ACT;YPJMCRE;;;;;;C;20181012
20181008;ATB;YLOT;Update title registration;;;;YLAND;C;20181012
20181009;ATB;YSTAGREG;;;;;;C;20181012
20181010;ATB;YSTAYLD;Lot;;;;YLAND;M;20181012
20181002;AMK;YEST; Land development message ;[PATCH]/SRC_20181005;;;YLAND;M;20181012
20181004;AMK;YEST;;[PATCH]/SRC_20181005;;;;M;20181012
20180928;AMK;YEST1;;[PATCH]/SRC_20181005;;;;M;20181012
20181004;AMK;YGSC;Land Developments - Estate;[PATCH]/SRC_20181005;;;;M;20181012
20180926;AMK;YLOT;Lot;[PATCH]/SRC_20181005;;;;M;20181012
20180927;AMK;YLOT;Land Developments - Precinct;[PATCH]/SRC_20181005;;;;M;20181012
20180926;AMK;YPRE;Land Developments - Stage;[PATCH]/SRC_20181005;;;;M;20181012
20180924;AMK;YSTA;Estate;[PATCH]/SRC_20181005;;;YLAND;M;20181012
20180925;AMK;YSTA;;[PATCH]/SRC_20181005;;;YLAND;M;20181012
20180924;AMK;YSTA1;;[PATCH]/SRC_20181005;;;YLAND;C;20181012
20180924;AMK;YSTITREGUPD;Precinct;[PATCH]/SRC_20181005;;;YLAND;M;20181012
20180924;AMK;YSYLDUPD;;[PATCH]/SRC_20181005;;;YLAND;C;20181012
20181004;AWI;OYSTA;Land Developments - Stage;[PATCH]/SRC_20181005;;;YLAND;C;20181012
20181004;AWI;OYSTA;;[PATCH]/SRC_20181005;;;YLAND;M;20181012
20181004;AWI;YGENUTR;Site group;[PATCH]/SRC_20181005;;;YLAND;M;20181012
20181004;AOE;YCCELAND;Land Developent - Estate;[PATCH]/SRC_20181005;;;;C;20181012
20181004;AOE;YFACGROUP;Land Developent - Precinct;[PATCH]/SRC_20181005;;;;C;20181012
20181005;ACLA;YLOT;Land Developent - Stage;[PATCH]/SRC_20181005;;;;C;20181012
20181005;ACLA;YSTA;Land Developent - Lot;[PATCH]/SRC_20181005;;;;C;20181012
