Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20181010;ACV;YICBS;Dimension selection;;DFCX1-27;DH;;M;20181010
20181010;ACV;YICLA;Business batch;;;DH;;M;20181010
20181009;AML;6250;Tax selection;;;DH;;C;20181010
20181009;AML;6252;Business batch transaction;;;DH;;M;20181010
20181008;AML;6253;IC - Business Batch;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;AML;6254;IC  - Shared Bank Accounts;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;TRT;SPEGTE; Document type ;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;TRT;SPEJOU; Business batch status ;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;TRT;SPEYBB; Business batch category ;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;TRT;SPEYBBVAL; Business batch messages ;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;TRT;SUBYBB;Document types;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;TRT;YBBACCSEL;Journal codes;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;TRT;YBBBANSEL;Business batch;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;TRT;YBBDIESEL;;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;TRT;YBBSELACC;;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;TRT;YBBSELELA;;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;TRT;YBBSELGTE;;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;TRT;YBBSELJOU;;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;ANM;YBBHS;;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;ACT;YBBACCSEL;;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;ACT;YBBBANSEL;;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;ACT;YBBDIESEL;;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;ACT;YBBDIESEL;Business batch number;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;ACT;YBBPOST;;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;ACT;YBBSELACC;;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;ACT;YBBSELELA;;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;ACT;YBBSELGTE;;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;ACT;YBBSELJOU;;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;ACT;YBBSELTAX;;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;ACT;YBBVAL;;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;AFC;GESYBB;;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;ATB;GJOURNAL;;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;ATB;GTYPACCENT;Journal codes;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;ATB;YBBDETAIL;;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;ATB;YBBERR;;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;ATB;YBBHEADER;;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;ATB;YBBSIM;;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;AMK;GTE1;;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;AMK;JOU0;;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;AMK;YBUSBAT0;;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;AMK;YBUSBAT1;Business batch;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;AMK;YBUSBAT1;;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;AMK;YBUSBAT2;;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;AMK;YBUSBAT3;;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;AWI;YOBBT;Business batch transaction;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;AWI;YOBBT;Business batch details;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;ACLA;YBBD;Business batch;[PATCH]/SRC_20181008;;DH;;M;20181010
20181008;ASW;YBBT;Business batch;[PATCH]/SRC_20181008;;DH;;M;20181010
20181010;ACLA;YBBT;Business batch object;;;;;M;20181010
