Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20181130;AML;6255;Commission;;DFCX1-189;MAJID;;M;20181203
20181130;TRT;SPEYEST;Land Pur Selection (per Estat);;;;;C;20181203
20181130;TRT;SPEYGSC;Convenant;;;MAJID;;M;20181203
20181123;TRT;SPEYLDP;Covenant Comments;;;;YLAND;M;20181203
20181123;TRT;SPEYLDPR;Covenant Comments;;;;;M;20181203
20181121;TRT;SPEYLOT;;;;;;M;20181203
20181130;TRT;SPEYPJMCRE;General;;;MAJID;;M;20181203
20181130;TRT;SPEYPLA;Precinct;;;MAJID;;M;20181203
20181121;TRT;SPEYPRE;;;;;;M;20181203
20181121;TRT;SPEYSLC;;;;;;M;20181203
20181121;TRT;SPEYSTA;Lot Analytics;;;;;M;20181203
20181121;TRT;SUBYEST;Select Dimension (Per Estate);;;;YLAND;M;20181203
20181121;TRT;SUBYGSC;Land Developments - Stage;;;;YLAND;M;20181203
20181203;TRT;SUBYLDP;Estate Related;;;MAJID;;M;20181203
20181121;TRT;SUBYLOT;;;;;;M;20181203
20181121;TRT;SUBYPLA;;;;;;M;20181203
20181121;TRT;SUBYPRE;;;;;;M;20181203
20181121;TRT;SUBYSLC;;;;;;M;20181203
20181121;TRT;SUBYSLCCS;Planning Applications Relation;;;;;M;20181203
20181121;TRT;SUBYSLCVC;Related;;;;;M;20181203
20181121;TRT;SUBYSTA;Land Developments - Estate;;;;YLAND;M;20181203
20181121;TRT;YPRESEL;General;;;;;M;20181203
20181121;TRT;YSELCCEEST;;;;;;M;20181203
20181123;TRT;YSELFCYGRP;General;;;;;M;20181203
20181121;TRT;YSELLNDPUR;;;;;;M;20181203
20181130;TRT;YSTASEL;Workflow;;;MAJID;;M;20181203
20181130;ANM;YPRE;Precinct;;;MAJID;YLAND;M;20181203
20181121;ACT;YSELCCEEST;Precinct;;;;YLAND;M;20181203
20181121;ACT;YSELFCYGRP;DFC GUID;;;;;M;20181203
20181121;ACT;YSELLNDPUR;General;;;;;M;20181203
20181130;ATY;YLND;General;;;MAJID;;M;20181203
20181121;ATY;YPREC;General;;;;;M;20181203
20181121;ADI;6016;Site select (Filter Group com);;;;YLSP;M;20181203
20181121;ATB;YGUID;;;;;;C;20181203
20181121;ATB;YLNDPUR;Lot analytical;;;;;M;20181203
20181121;ATB;YLOT;Lot pricing;;;;;M;20181203
20181121;ATB;YLOTANL;;;;;;C;20181203
20181121;ATB;YPRECINT;Land Developments - Estate;;;;;M;20181203
20181121;ATB;YSTAYLD;Land Developments - Precinct;;;;;M;20181203
20181121;AMK;YEST;Land Developments - Stage;;;;;M;20181203
20181121;AMK;YEST1;Land Developme - General Sceme;;;;;M;20181203
20181121;AMK;YEST5;Lot;;;;;M;20181203
20181121;AMK;YGSC;Land Developme - Planning App;;;;;M;20181203
20181121;AMK;YGSC1;Land Developm - Sales Contract;;;;;M;20181203
20181121;AMK;YGSC2;;;;;;C;20181203
20181121;AMK;YLDP;Stage lot yields;;;;;M;20181203
20181121;AMK;YLDP1;Land purchase;;;;;M;20181203
20181121;AMK;YLDP2;;;;;;M;20181203
20181121;AMK;YLDP3;Land Developent - Precinct;;;;;M;20181203
20181123;AMK;YLOT;;;;;;M;20181203
20181123;AMK;YLOT1;General Scheme;;;;;M;20181203
20181123;AMK;YLOT1;General Scheme;;;;;M;20181203
20181123;AMK;YLOT3;Estate;;;;;M;20181203
20181123;AMK;YLOT3;Stage;;;;;M;20181203
