Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20181010;AML;6255;Lot;;DFCX1-169;MAJID;;M;20181010
20181005;TRT;SPEYEST;;;;;;M;20181010
20181009;TRT;SPEYFACGROUP;Stage lot yields;;;;;M;20181010
20181009;TRT;SPEYLOT;Update lot yield;;;;;M;20181010
20181009;TRT;SPEYSTA;Stage title registration;;;;;M;20181010
20181009;TRT;SUBYEST;Stage title registration upate;;;;;M;20181010
20181008;TRT;SUBYLOT;Land Developments - Stage;;;;YLAND;M;20181010
20181010;TRT;SUBYPRE;General;;;MAJID;;M;20181010
20181005;TRT;SUBYSRU;;;;;;M;20181010
20181009;TRT;SUBYSTA;Precinct;;;;;M;20181010
20181005;TRT;SUBYSYU;;;;;;M;20181010
20181005;ANM;YEST;Lot;;;;;C;20181010
20181005;ANM;YLOT;Land Developments - Precinct;;;;;C;20181010
20181005;ANM;YPRE;Land Developments - Estate;;;;;C;20181010
20181005;ANM;YSTA;Land Developments - Stage;;;;;C;20181010
20181008;ACT;YPJMCRE;Stage;;;;YLAND;M;20181010
20181008;ACT;YUPDTITREG;;;;;;C;20181010
20181008;ACT;YUPDYLD;Update title registration;;;;YLAND;C;20181010
20181009;ATB;YLOT;;;;;;C;20181010
20181002;ATB;YSTAGREG; Land development message ;[PATCH]/SRC_20181005;;;YLAND;M;20181010
20181004;ATB;YSTAYLD;;[PATCH]/SRC_20181005;;;YLAND;M;20181010
20180928;AMK;YEST;;[PATCH]/SRC_20181005;;;YLAND;M;20181010
20181004;AMK;YEST;Land Developments - Estate;[PATCH]/SRC_20181005;;;YLAND;M;20181010
20180926;AMK;YGSC;Lot;[PATCH]/SRC_20181005;;;YLAND;M;20181010
20180927;AMK;YLOT;Land Developments - Precinct;[PATCH]/SRC_20181005;;;YLAND;M;20181010
20180926;AMK;YLOT;Land Developments - Stage;[PATCH]/SRC_20181005;;;;M;20181010
20180924;AMK;YPRE;Estate;[PATCH]/SRC_20181005;;;;M;20181010
20180925;AMK;YSTA;;[PATCH]/SRC_20181005;;;;M;20181010
20180924;AMK;YSTA;;[PATCH]/SRC_20181005;;;YLAND;C;20181010
20180924;AMK;YSTA1;Precinct;[PATCH]/SRC_20181005;;;YLAND;M;20181010
20180924;AMK;YSTITREGUPD;;[PATCH]/SRC_20181005;;;YLAND;C;20181010
20181004;AMK;YSYLDUPD;Land Developments - Stage;[PATCH]/SRC_20181005;;;;C;20181010
20181004;AWI;OYSTA;;[PATCH]/SRC_20181005;;;;M;20181010
20181004;AWI;OYSTA;Site group;[PATCH]/SRC_20181005;;;;M;20181010
20181004;AWI;YGENUTR;Land Developent - Estate;[PATCH]/SRC_20181005;;;;C;20181010
20181004;AOE;YCCELAND;Land Developent - Precinct;[PATCH]/SRC_20181005;;;;C;20181010
20181005;AOE;YFACGROUP;Land Developent - Stage;[PATCH]/SRC_20181005;;;;C;20181010
20181005;ACLA;YSTA;Land Developent - Lot;[PATCH]/SRC_20181005;;;;C;20181010
