Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20180928;ADX;SPEBIC;Supplier BP invoice;;DFCX1-153;JHM;;M;20180928
20180807;ADX;SPEBIS;Supplier BP invoice;[PATCH]/SRC_20180927;;JHM;;M;20180928
20180807;TRT;SPEBIC;Project management;[PATCH]/SRC_20180927;;JHM;;M;20180928
20180816;TRT;SPEBIS;Customer inv.validation;[PATCH]/SRC_20180927;;JHM;;M;20180928
20180807;ACT;BICVAL;Project header;[PATCH]/SRC_20180927;;JHM;;M;20180928
20180807;ACT;YBUDSEL;Select Project cost centre;[PATCH]/SRC_20180927;;JHM;YPJM;M;20180928
20180807;ATB;BPCINVLIG;Customer BP invoice;[PATCH]/SRC_20180927;;JHM;;M;20180928
20180807;ATB;BPSINVLIG;Customer invoice lines;[PATCH]/SRC_20180927;;JHM;;M;20180928
20180807;AMK;BIC3;Supplier invoice lines;[PATCH]/SRC_20180927;;JHM;;M;20180928
20180807;AMK;BIS3;Customer BP invoice;[PATCH]/SRC_20180927;;JHM;;M;20180928
20180807;AMK;BIS3;Customer BP invoice;[PATCH]/SRC_20180927;;JHM;;M;20180928
20180807;AMK;PJMA0;Supplier BP invoice;[PATCH]/SRC_20180927;;JHM;;M;20180928
20180807;AWI;OPJM;Supplier BP invoice;[PATCH]/SRC_20180927;;JHM;;M;20180928
