Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20190203;AFC;GESYEST;Housing;;DFCX1-137;PFOUR;YSEC;M;20190203
20190203;AFC;GESYGSC;Land Development;;;PFOUR;YSEC;M;20190203
20190203;AFC;GESYHOU;Housing;;;PFOUR;;M;20190203
20190203;AFC;GESYLDP;Developments;;;PFOUR;YSEC;M;20190203
20190203;AFC;GESYLOT;Settlement;;;PFOUR;YSEC;M;20190203
20190203;AFC;GESYPLA;Land Developments - Estate;;;PFOUR;;M;20190203
20190203;AFC;GESYPRE;Land Developments - Precinct;;;PFOUR;;M;20190203
20190203;AFC;GESYSCL;Land Developments - Stage;;;PFOUR;;M;20190203
20190203;AFC;GESYSETRUL;Lot;;;PFOUR;;M;20190203
20190203;AFC;GESYSETRULC;Land Developm - Sales Contract;;;PFOUR;;M;20190203
20190203;AFC;GESYSETRULT;Land Developme - General Sceme;;;PFOUR;;M;20190203
20190203;AFC;GESYSLC;Land Developments - Land Purch;;;PFOUR;;M;20190203
20190203;AFC;GESYSTA;Land Developme - Planning App;;;PFOUR;;M;20190203
20190203;AFC;MYHOU;Sales contract list;;;PFOUR;YLSCR;M;20190203
20190203;AFC;MYLD1;Settlement Rule type;;;PFOUR;;M;20190203
20190203;AFC;MYLD2;Settlement Rule;;;PFOUR;;M;20190203
20190203;AFC;MYLND;Settlement Rule Copy;;;PFOUR;;M;20190203
