Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20181119;AML;6255;Settlement Rule type;[PATCH]/SRC_20181119;DFCX1-187;MAJID;YLSP;M;20181119
20181116;TRT;SPEYSRT;Settlement Rule;[PATCH]/SRC_20181119;;MAJID;YLSP;M;20181119
20181116;TRT;SPEYSTR;Settlement Rule;[PATCH]/SRC_20181119;;MAJID;YLSP;C;20181119
20181119;TRT;SUBYSRT;Settlement Rule type;[PATCH]/SRC_20181119;;MAJID;YLSP;C;20181119
20181115;TRT;SUBYSTR;Settlement Rule type;[PATCH]/SRC_20181119;;MAJID;YLSP;M;20181119
20181119;AFC;GESYSETRUL;Settlement Rule type;[PATCH]/SRC_20181119;;MAJID;YLSP;M;20181119
20181119;AFC;GESYSETRULT;Settlement Rule;[PATCH]/SRC_20181119;;MAJID;YLSP;M;20181119
20181115;ATY;YSRID;Lot Analytics;[PATCH]/SRC_20181119;;MAJID;YLSP;M;20181119
20181115;ATY;YSRLTYP;Settlement Rule;[PATCH]/SRC_20181119;;MAJID;YLSP;M;20181119
20181115;ATB;YSETRUL;Settlement Rule type;[PATCH]/SRC_20181119;;MAJID;YLSP;C;20181119
20181119;ATB;YSETRULTYP;Land Settlement rule type;[PATCH]/SRC_20181119;;MAJID;YLSP;M;20181119
20181115;AMK;YLOT3;Settlement rule ID;[PATCH]/SRC_20181119;;MAJID;YLSP;C;20181119
20181119;AMK;YSETRUL;Settlement Rule;[PATCH]/SRC_20181119;;MAJID;YLSP;M;20181119
20181119;AMK;YSETRULTYP;Settlement Rule type;[PATCH]/SRC_20181119;;MAJID;;C;20181119
20181119;AOB;YSETRUL;Settlement Rule type;[PATCH]/SRC_20181119;;MAJID;;C;20181119
20181119;AOB;YSETRULT;Settlement Rule;[PATCH]/SRC_20181119;;MAJID;;C;20181119
20181119;AWI;OYSETRUL;;[PATCH]/SRC_20181119;;MAJID;;C;20181119
20181119;AWI;OYSETRULTYP; Land development & Settlement;[PATCH]/SRC_20181119;;MAJID;;M;20181119
20181119;ACLA;YSETRUL;;;;MAJID;YLSR;C;20181119
20181119;ASW;YSETRUL;;;;MAJID;YLSR;C;20181119
20181119;ACLA;YSETRULTYP;;;;MAJID;YLSP;C;20181119
20181119;ASW;YSETRULTYP;;;;MAJID;YLSP;C;20181119
