Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20190321;AML;6219;;;DFCX1-376;;;M;20190325
20190322;AML;6229;Precinct;;;;;M;20190325
20190322;AML;6242;General schema;;;;;M;20190325
20190322;AML;6255;Sales contract;;;;;M;20190325
20190306;AML;6261;Sales contract list;;;;YLAND;M;20190325
20190306;TRT;SPEBPC;Customer;;;;;M;20190325
20190306;TRT;SPEYEST;Sales Contract List;;;;YLAND;M;20190325
20190306;TRT;SPEYLOT;Sales Contract List;;;;;M;20190325
20190305;TRT;SPEYPJMCRE;;;;;;M;20190325
20190227;TRT;SPEYSLC;Estate Land Purchase;;;;;M;20190325
20190305;TRT;SPEYSTA;;;;;;M;20190325
20190227;TRT;SUBYLOT;General;;;;;M;20190325
20190322;TRT;SUBYSCLIST;Lot;;;;;M;20190325
20190228;TRT;SUBYSLC;Stage;;;;YLAND;M;20190325
20190322;TRT;SUBYSLCAC;Stage;;;;;M;20190325
20190227;TRT;SUBYSRU;;;;;;M;20190325
20190227;TRT;SUBYSTA;;;;;;M;20190325
20190227;TRT;YSELSETRUL;;;;;;M;20190325
20190227;ANM;YLOT;;;;;;M;20190325
20190227;ANM;YSTA;Lot Sales;;;;;M;20190325
20190227;ACT;YPRESEL;Estate Stages;;;;;M;20190325
20190227;ACT;YSCLIST;;;;;;M;20190325
20190215;AFC;MYLD1;Sales contract workflow;;;;;M;20190325
20190227;AFC;MYLD2;Estate Precincts;;;;;M;20190325
20190215;ACL;YINTENDMAN;;;;;;M;20190325
20190208;ACL;YSTAGNBR;Estate;;;;;M;20190325
20190215;ATY;YLOT;Land Developm - Sales Contract;;;;;M;20190325
20190227;ATY;YSTA;Sales contract commission allo;;;;;M;20190325
20190227;ATB;YESTA;Land Developent - Stage;;;;;M;20190325
20190228;ATB;YGSCGEN;Land Developments - Stage;;;;;M;20190325
20190228;ATB;YLNDPUR;Land Developent - Lot;;;;;M;20190325
20190305;ATB;YLOT;Lot;;;;;M;20190325
20190305;ATB;YPRECINT;;;;;;M;20190325
20190306;ATB;YSALCTR;Customers;;;;;M;20190325
20190306;ATB;YSALCTR;;;;;;C;20190325
20190315;ATB;YSCCOMALLOC;Sales contract;;;;;M;20190325
20190315;ATB;YSCWRKFLW;Stage;;;;;M;20190325
20190315;ATB;YSTAGE;Estate;;;;;M;20190325
20190320;ATB;YSTAGREG;;;;;;M;20190325
20190325;AMK;YEST;General Scheme;;;;;M;20190325
20190325;AMK;YEST;Precinct;;;;;M;20190325
20190325;AMK;YEST2;Planning App;;;;;M;20190325
20190325;AMK;YEST3;Sales contract;;;;;M;20190325
20190325;AMK;YEST4;Precinct;;;;;M;20190325
20190325;AMK;YLOT1;Lot;;;;;M;20190325
20190325;AMK;YLOT1;General Scheme;;;;;M;20190325
20190325;AMK;YLOT2;Planning Applications;;;;;M;20190325
20190325;AMK;YPRE2;Land purchases;;;;;M;20190325
20190206;AMK;YPRE3;;[PATCH]/SRC_20190208;;;;M;20190325
20190206;AMK;YSCLIST;General;[PATCH]/SRC_20190208;;;;M;20190325
20190206;AMK;YSLC;Developments;[PATCH]/SRC_20190208;;;;M;20190325
20190206;AMK;YSLC;Precinct Selection-Per Estate;[PATCH]/SRC_20190208;;;YLAND;M;20190325
20190206;AMK;YSLC2;Settlement;[PATCH]/SRC_20190208;;;;M;20190325
20190206;AMK;YSLCCONSGN;Stage;[PATCH]/SRC_20190208;;;;M;20190325
20190206;AMK;YSTA; Comment type ;[PATCH]/SRC_20190208;;;;M;20190325
20190206;AMK;YSTA;Intend user mandatory (Hold=Y);[PATCH]/SRC_20190208;;;;M;20190325
20190206;AMK;YSTA2;Lot;[PATCH]/SRC_20190208;;;;M;20190325
20190206;AMK;YSTA3;;[PATCH]/SRC_20190208;;;;M;20190325
20190206;AWI;OBPC;Stage title registration;[PATCH]/SRC_20190208;;;;M;20190325
20190206;AWI;OYSCLIST;Sales Contract Header;[PATCH]/SRC_20190208;;;;M;20190325
20190206;ACLA;YCMA;Sales Contract - Contract sign;[PATCH]/SRC_20190208;;;YLAND;M;20190325
20190206;ACLA;YEST;Sales contract;[PATCH]/SRC_20190208;;;;M;20190325
20190206;ASW;YEST;Stage;[PATCH]/SRC_20190208;;;;M;20190325
20190206;ASW;YGSC;Estate;[PATCH]/SRC_20190208;;;;M;20190325
20190206;ACLA;YGSC; Reporting group ;[PATCH]/SRC_20190208;;;;M;20190325
20190206;ASW;YLNDPUR;Stage number;[PATCH]/SRC_20190208;;;;M;20190325
20190206;ACLA;YLOT;Stage title registration;[PATCH]/SRC_20190208;;;;M;20190325
20190206;ASW;YLOT;;[PATCH]/SRC_20190208;;;;M;20190325
20190206;ASW;YPLA;Land Developments - Stage;[PATCH]/SRC_20190208;;;;M;20190325
20190206;ACLA;YPLA;Lot;[PATCH]/SRC_20190208;;;;M;20190325
20190206;ACLA;YPRE; Intended use ;[PATCH]/SRC_20190208;;;;M;20190325
20190206;ASW;YPRE; Land development & Settlement;[PATCH]/SRC_20190208;;;;M;20190325
20190206;ASW;YSALCTR;Lot;[PATCH]/SRC_20190208;;;;M;20190325
20190206;ACLA;YSALCTR; Trafic light ;[PATCH]/SRC_20190208;;;;M;20190325
20190206;ACLA;YSLL;Land Developm - Sales Contract;[PATCH]/SRC_20190208;;;;M;20190325
20190206;ACLA;YSRG;Sales contract;[PATCH]/SRC_20190208;;;;M;20190325
20190206;ASW;YSTA;Estate;[PATCH]/SRC_20190208;;;;M;20190325
20190208;ACLA;YSTA;Land Developments - Estate;[PATCH]/SRC_20190208;;;;M;20190325
