Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20180903;ACV;YINT;;;DFCX1-143;;;C;20180913
20180913;AML;6210;System events;;;;YINT;M;20180913
20180913;AML;6211; Object type ;;;;;M;20180913
20180913;AML;6212; Event type ;;;;;M;20180913
20180913;ADX;SPEBPC; Status list ;;;;;M;20180913
20180913;ADX;SPEBPS;Suppliers;;;;;M;20180913
20180913;ADX;SUBYHOU;Suppliers;;;;;M;20180913
20180913;TRT;SPEBPC;Customers;;;;;M;20180913
20180913;TRT;SPEBPS;Customers;;;;;M;20180913
20180913;TRT;SUBYHOU;Housing;;;;;M;20180913
20180913;ATB;YSYSEVENTS;Housing;;;;;M;20180913
