Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20181214;ACV;YICBS;Bank selection;;DFCX1-27;DH;;M;20190103
20181220;AML;6250;Business batch;;;DH;;M;20190103
20181214;AML;6252;Journal codes;;;DH;;M;20190103
20181207;AML;6253;;;;;;M;20190103
20181214;AML;6254;;;;;;C;20190103
20181213;TRT;SPEGTE;Dimension selection;;;;YICBS;M;20190103
20181210;TRT;SPEJOU;;;;;YICBS;M;20190103
20181207;TRT;SPEYBB;Business batch;;;;;M;20190103
20181211;TRT;SPEYBBVAL;;;;;;M;20190103
20181204;TRT;SPEYCHKJOU;;;;;YICBS;M;20190103
20181214;TRT;SUBYBB;Document types;;;;;M;20190103
20181122;TRT;YBBACCSEL;Financial;;;;;M;20190103
20181204;TRT;YBBBANSEL;Business batch transaction;;;;YICBS;M;20190103
20181204;TRT;YBBDIESEL;Accounting entries;;;;;M;20190103
20181204;TRT;YBBSELACC;;;;;;C;20190103
20181204;TRT;YBBSELBP;Journal entry;;;;;M;20190103
20181204;TRT;YBBSELELA;Accounting entries;;;;YICBS;M;20190103
20181203;TRT;YBBSELGTE;Business batch post simulation;;;;;M;20190103
20181113;TRT;YBBSELTAX;Inter company ELA;;;;;M;20190103
20181203;TRT;YDEFJOUSEL;;;;;;C;20190103
20181204;ETA;YBBSIMRPT;;;;;;M;20190103
20181204;ANM;YBBHS;Journal entry;;;;;M;20190103
20181204;ACT;YBBACCSEL;Visual business batch;;;;YICBS;M;20190103
20181204;ACT;YBBBANSEL;Journal entry;;;;;M;20190103
20181204;ACT;YBBBANSEL;Accounting entries;;;;;M;20190103
20181204;ACT;YBBDIESEL;Business batch simulation;;;;;M;20190103
20181121;ACT;YBBDIESEL;;;;;;M;20190103
20181120;ACT;YBBSELBP;Bank ELA;;;;;M;20190103
20181210;ACT;YBBSELELA;Business batch;;;;;M;20190103
20181101;ACT;YBBSELELA;;;;;;C;20190103
20181019;ACT;YBBSELGTE;;;;;;M;20190103
20181204;ACT;YBBSELJOU;Business batch details temp;;;;;M;20190103
20181116;ACT;YBBSELTAX;Business batch details;;;;;M;20190103
20181213;ACT;YBBVAL;Business batch;;;;;M;20190103
20181101;ACT;YBBVAL;;;;;;C;20190103
20181207;ACT;YCHKJOU;Business Batch Simulation Rpt;;;;YICBS;C;20190103
20181212;ACT;YDEFJOUSEL;;;;;;C;20190103
20181214;ACT;YVISBB;;;;;;C;20190103
20181010;ACT;YVISJOU;;[PATCH]/SRC_20181010;;;;M;20190103
20181010;AFC;GESYBB;Business batch;[PATCH]/SRC_20181010;;;YICBS;M;20190103
20181010;ATB;GACCENTRYD;;[PATCH]/SRC_20181010;;;;M;20190103
20181010;ATB;GJOURNAL;;[PATCH]/SRC_20181010;;;;M;20190103
20181010;ATB;GTYPACCENT;;[PATCH]/SRC_20181010;;;;M;20190103
20181010;ATB;YBANELA;;[PATCH]/SRC_20181010;;;;M;20190103
20181010;ATB;YBBDETAIL;Business batch;[PATCH]/SRC_20181010;;;;M;20190103
20181010;ATB;YBBDETAIL; Business batch status ;[PATCH]/SRC_20181010;;;;M;20190103
20181010;ATB;YBBDETAILTEM; Business batch category ;[PATCH]/SRC_20181010;;;;M;20190103
20181010;ATB;YBBERR; Business batch messages ;[PATCH]/SRC_20181010;;;;M;20190103
20181010;ATB;YBBHEADER; Document type ;[PATCH]/SRC_20181010;;;;M;20190103
20181010;ATB;YBBPSIM;Business batch;[PATCH]/SRC_20181010;;;;M;20190103
20181010;ATB;YBBSIM;Business batch;[PATCH]/SRC_20181010;;;;M;20190103
20181010;ATB;YBBSIM;Business batch details;[PATCH]/SRC_20181010;;;;M;20190103
20181010;ATB;YICELA;Business batch header;[PATCH]/SRC_20181010;;;;M;20190103
20181010;AMK;BPS2;Business batch details;[PATCH]/SRC_20181010;;;;M;20190103
20181010;AMK;GACCENT2;Business batch errors;[PATCH]/SRC_20181010;;;;M;20190103
20181010;AMK;GTE1;Business batch simulation;[PATCH]/SRC_20181010;;;;M;20190103
20181010;AMK;GTE1;Business batch;[PATCH]/SRC_20181010;;;;M;20190103
20181010;AMK;JOU0;Business batch;[PATCH]/SRC_20181010;;;;M;20190103
20181010;AMK;JOU0;Business batch;[PATCH]/SRC_20181010;;;;M;20190103
20181010;AMK;WMAC2STDCO;Business batch;[PATCH]/SRC_20181010;;;;M;20190103
20181010;AMK;YBUSBAT0;Business batch transaction;[PATCH]/SRC_20181010;;;;M;20190103
20181010;AMK;YBUSBAT0;;[PATCH]/SRC_20181010;;;;M;20190103
20181010;AMK;YBUSBAT1;Business batch;[PATCH]/SRC_20181010;;;;M;20190103
20181010;AMK;YBUSBAT1;Journal codes;[PATCH]/SRC_20181010;;;;M;20190103
20181010;AMK;YBUSBAT2;Document types;[PATCH]/SRC_20181010;;;;M;20190103
20181010;AMK;YBUSBAT2;Entry type selection;[PATCH]/SRC_20181010;;;;M;20190103
20181010;AMK;YBUSBAT3;;[PATCH]/SRC_20181010;;;;M;20190103
20181010;AMK;YBUSBAT3;Journal selection;[PATCH]/SRC_20181010;;;;M;20190103
20181010;AOB;GAS;;[PATCH]/SRC_20181010;;;;M;20190103
20181010;AOB;YBB;Bank selection;[PATCH]/SRC_20181010;;;;M;20190103
20181010;AOB;YBB;;[PATCH]/SRC_20181010;;;;M;20190103
20181010;AWI;OGAS;Account select;[PATCH]/SRC_20181010;;;;M;20190103
20181010;AWI;OGASCUR;;[PATCH]/SRC_20181010;;;;M;20190103
20181010;AWI;OGGSTD;ELA selection;[PATCH]/SRC_20181010;;;;M;20190103
20181010;AWI;WOGGSTDCO;;[PATCH]/SRC_20181010;;;;M;20190103
20181010;AWI;YOBBT;Dimension selection;[PATCH]/SRC_20181010;;;;M;20190103
20181010;AWI;YOBBT;;[PATCH]/SRC_20181010;;;;M;20190103
20181010;AOE;GASTEMP;IC - Business Batch;[PATCH]/SRC_20181010;;;;M;20190103
20181010;AOE;YBBIMP;Business batch validate;[PATCH]/SRC_20181010;;;;M;20190103
20181010;AOE;YGASTEMP;;[PATCH]/SRC_20181010;;;;M;20190103
20181010;ACLA;YBBD;Business batch number;[PATCH]/SRC_20181010;;;;M;20190103
20190103;ACLA;YBBT;Tax Selection;;;;;M;20190103
20190103;ASW;YBBT;Tax Selection;;;;;M;20190103
