Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20181002;AML;6255;General Scheme;;DFCX1-169;MAJID;YLAND;M;20181004
20181004;TRT;SPEYFACGROUP;Land Developments - Stage;;;MAJID;YLAND;M;20181004
20180928;TRT;SPEYPJMCRE;Lot;;;MAJID;YLAND;M;20181004
20181004;TRT;SUBYEST;Developer/PM Job creation;;;MAJID;YLAND;M;20181004
20180926;TRT;SUBYLOT;Precinct;;;MAJID;YLAND;M;20181004
20180927;TRT;SUBYPRE;;;;MAJID;YLAND;M;20181004
20180926;TRT;SUBYSTA;Land Developments - Precinct;[PATCH]/SRC_20180926;;MAJID;;M;20181004
20180924;ANM;YPRE;;[PATCH]/SRC_20180926;;MAJID;;M;20181004
20180925;ACT;YPJMCRE;Land Developments - Estate;[PATCH]/SRC_20180926;;MAJID;;M;20181004
20180924;AMK;YEST;Estate;[PATCH]/SRC_20180926;;MAJID;YLAND;C;20181004
20180924;AMK;YGSC;;[PATCH]/SRC_20180926;;MAJID;YLAND;M;20181004
20180924;AMK;YLOT;Site group;[PATCH]/SRC_20180926;;MAJID;YLAND;C;20181004
20181004;AMK;YPRE;;;;MAJID;;C;20181004
20181004;AMK;YSTA;;;;MAJID;;M;20181004
20181004;AWI;OYSTA;;;;MAJID;;M;20181004
20181004;AOE;YCCELAND;;;;;;C;20181004
20181004;AOE;YFACGROUP;;;;;;C;20181004
