Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20180810;ACV;YSQST;;;DFCX1-36;;;M;20181129
20181129;ADX;YSUPQST;Supplier;;;MB;;M;20181129
20181129;TRT;YSUPQST;Identity;;;MB;;M;20181129
20180810;ETA;YSUPPLIERQE;;;;;;C;20181129
20181114;ACT;YSUPQST;Supplier Questionnaire;;;;;C;20181129
20181114;ATB;BPARTNER;Supplier Questionnaire;;;;;C;20181129
20181114;ATB;BPARTNER;;;;;;C;20181129
20181114;AMK;BPRBPS;;;;;;C;20181129
20181129;ARP;YSUPPLIERQE;Tasks;;;;;C;20181129
20180807;AWI;OBPS;Supplier Questionnaire;[PATCH]/SRC_20180807;;;;M;20181129
20180807;AOE;YTSK;Business partner;[PATCH]/SRC_20180807;;;;M;20181129
