Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20190123;ACV;YICBS;Journal entry;;DFCX1-27;DH;;C;20190125
20190124;AML;6250;Bank accounts;;;DH;;M;20190125
20181214;AML;6253;;;;;;M;20190125
20181220;AML;6254;;;;;;M;20190125
20181214;TRT;SPEGTE;;;;;;M;20190125
20181207;TRT;SPEJOU;;;;;;M;20190125
20181214;TRT;SPEYBB;;;;;;C;20190125
20181213;TRT;SPEYBBVAL;Dimension selection;;;;YICBS;M;20190125
20181210;TRT;SPEYCHKJOU;;;;;YICBS;M;20190125
20181207;TRT;SUBYBB;Business batch;;;;;M;20190125
20181211;TRT;YBBACCSEL;;;;;;M;20190125
20190125;TRT;YBBBANSEL;;;;DH;YICBS;M;20190125
20181214;TRT;YBBDIESEL;Document types;;;;;M;20190125
20181122;TRT;YBBSELACC;Financial;;;;;M;20190125
20190123;TRT;YBBSELBP;Business batch transaction;;;DH;YICBS;M;20190125
20181204;TRT;YBBSELELA;Accounting entries;;;;;M;20190125
20181204;TRT;YBBSELGTE;;;;;;C;20190125
20181204;TRT;YBBSELJOU;Journal entry;;;;;M;20190125
20181204;TRT;YBBSELTAX;Accounting entries;;;;YICBS;M;20190125
20181203;TRT;YDEFJOUSEL;Business batch post simulation;;;;;M;20190125
20181113;ETA;YBBTAXINV;Inter company ELA;;;;;M;20190125
20181203;ANM;YBBHS;;;;;;C;20190125
20181204;ACT;YBBACCSEL;;;;;;M;20190125
20190124;ACT;YBBBANSEL;Journal entry;;;DH;;M;20190125
20181204;ACT;YBBBANSEL;Visual business batch;;;;YICBS;M;20190125
20181204;ACT;YBBDIESEL;Journal entry;;;;;M;20190125
20181204;ACT;YBBDIESEL;Accounting entries;;;;;M;20190125
20190109;ACT;YBBJNLENT;Business batch simulation;;;;;M;20190125
20190104;ACT;YBBSELBP;Business batch;;;;;M;20190125
20181120;ACT;YBBSELELA;Bank ELA;;;;;M;20190125
20190109;ACT;YBBSELELA;Business batch;;;;;M;20190125
20190109;ACT;YBBSELGTE;BP selection;;;;YICBS;M;20190125
20181019;ACT;YBBSELJOU;;;;;;M;20190125
20190109;ACT;YBBSELTAX;Business batch details temp;;;;;M;20190125
20190122;ACT;YBBVAL;Business batch details;;;DH;;M;20190125
20190122;ACT;YBBVAL;Business batch;;;DH;;M;20190125
20181101;ACT;YCHKJOU;;;;;;C;20190125
20181207;ACT;YDEFJOUSEL;Business Batch Simulation Rpt;;;;YICBS;C;20190125
20181212;ACT;YJNLENT;;;;;;C;20190125
20181214;ACT;YVISBB;;;;;;C;20190125
20190103;ACT;YVISJOU;Tax selection;;;;;M;20190125
20190103;AFC;GESYBB;;;;;;M;20190125
20190109;ATB;GACCENTRYD;Business Batch Tax Invoice;;;;;C;20190125
20181010;ATB;GJOURNAL;;[PATCH]/SRC_20181010;;;;M;20190125
20181010;ATB;GTYPACCENT;Business batch;[PATCH]/SRC_20181010;;;YICBS;M;20190125
20181010;ATB;YBANELA;;[PATCH]/SRC_20181010;;;;M;20190125
20181010;ATB;YBBDETAIL;;[PATCH]/SRC_20181010;;;;M;20190125
20181010;ATB;YBBDETAIL;;[PATCH]/SRC_20181010;;;;M;20190125
20181010;ATB;YBBDETAILTEM;;[PATCH]/SRC_20181010;;;;M;20190125
20181010;ATB;YBBERR;Business batch;[PATCH]/SRC_20181010;;;;M;20190125
20181010;ATB;YBBHEADER; Business batch status ;[PATCH]/SRC_20181010;;;;M;20190125
20181010;ATB;YBBPSIM; Business batch category ;[PATCH]/SRC_20181010;;;;M;20190125
20181010;ATB;YBBSIM; Business batch messages ;[PATCH]/SRC_20181010;;;;M;20190125
20181010;ATB;YBBSIM; Document type ;[PATCH]/SRC_20181010;;;;M;20190125
20181010;ATB;YICELA;Business batch;[PATCH]/SRC_20181010;;;;M;20190125
20181010;AMK;BAN0;Business batch;[PATCH]/SRC_20181010;;;;M;20190125
20181010;AMK;BPS2;Business batch details;[PATCH]/SRC_20181010;;;;M;20190125
20181010;AMK;GACCENT2;Business batch header;[PATCH]/SRC_20181010;;;;M;20190125
20181010;AMK;GTE1;Business batch details;[PATCH]/SRC_20181010;;;;M;20190125
20181010;AMK;GTE1;Business batch errors;[PATCH]/SRC_20181010;;;;M;20190125
20181010;AMK;JOU0;Business batch simulation;[PATCH]/SRC_20181010;;;;M;20190125
20181010;AMK;JOU0;Business batch;[PATCH]/SRC_20181010;;;;M;20190125
20181010;AMK;WMAC2STDCO;Business batch;[PATCH]/SRC_20181010;;;;M;20190125
20181010;AMK;YBUSBAT0;Business batch;[PATCH]/SRC_20181010;;;;M;20190125
20181010;AMK;YBUSBAT0;Business batch;[PATCH]/SRC_20181010;;;;M;20190125
20181010;AMK;YBUSBAT1;Business batch transaction;[PATCH]/SRC_20181010;;;;M;20190125
20181010;AMK;YBUSBAT1;;[PATCH]/SRC_20181010;;;;M;20190125
20181010;AMK;YBUSBAT2;Business batch;[PATCH]/SRC_20181010;;;;M;20190125
20181010;AMK;YBUSBAT2;Journal codes;[PATCH]/SRC_20181010;;;;M;20190125
20181010;AMK;YBUSBAT3;Document types;[PATCH]/SRC_20181010;;;;M;20190125
20181010;AMK;YBUSBAT3;Entry type selection;[PATCH]/SRC_20181010;;;;M;20190125
20181010;AOB;GAS;;[PATCH]/SRC_20181010;;;;M;20190125
20181010;AOB;YBB;Journal selection;[PATCH]/SRC_20181010;;;;M;20190125
20181010;AOB;YBB;;[PATCH]/SRC_20181010;;;;M;20190125
20181010;AWI;OGAS;Bank selection;[PATCH]/SRC_20181010;;;;M;20190125
20181010;AWI;OGASCUR;;[PATCH]/SRC_20181010;;;;M;20190125
20181010;AWI;OGGSTD;Account select;[PATCH]/SRC_20181010;;;;M;20190125
20181010;AWI;WOGGSTDCO;;[PATCH]/SRC_20181010;;;;M;20190125
20181010;AWI;YOBBT;ELA selection;[PATCH]/SRC_20181010;;;;M;20190125
20181010;AWI;YOBBT;;[PATCH]/SRC_20181010;;;;M;20190125
20181010;AOE;GASTEMP;Dimension selection;[PATCH]/SRC_20181010;;;;M;20190125
20181010;AOE;YBBIMP;;[PATCH]/SRC_20181010;;;;M;20190125
20181010;AOE;YGASTEMP;IC - Business Batch;[PATCH]/SRC_20181010;;;;M;20190125
20181010;ACLA;YBBD;Business batch validate;[PATCH]/SRC_20181010;;;;M;20190125
20181010;ACLA;YBBT;;[PATCH]/SRC_20181010;;;;M;20190125
20181010;ASW;YBBT;Business batch number;[PATCH]/SRC_20181010;;;;M;20190125
