Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20181019;TRT;SPEYPLA;Land Developments - Land Purch;;DFCX1-169;MAJID;;M;20181019
20181019;TRT;SUBYPLA;Margin scheme;;;MAJID;;M;20181019
20181019;ATY;YGSC;Land margin;;;MAJID;;M;20181019
20181017;ATB;YGSCGEN;Land purchase;;;MAJID;;M;20181019
20181019;ATB;YLNDPUR;Land Purchase;;;MAJID;YLAND;M;20181019
20181017;ATB;YLPLNDMRG;YGSCCOD;;;MAJID;;M;20181019
20181016;ATB;YLPMARGSCH;;;;MAJID;;M;20181019
20181017;AMK;YEST4;Land Purchase;;;MAJID;YLAND;M;20181019
20181017;AMK;YGSC;General;;;MAJID;;M;20181019
20181019;AMK;YGSC1;Allocations;;;MAJID;;M;20181019
20181019;AMK;YLDP;General Scheme;;;MAJID;YLAND;M;20181019
20181017;AMK;YLDP1;General;;;MAJID;;M;20181019
20181017;AMK;YLDP2;Lot;;;MAJID;;M;20181019
20181017;AMK;YLOT;Estate Land Purchase;;;MAJID;;M;20181019
20181017;AMK;YPLA;Estate;;;MAJID;;M;20181019
20181016;AMK;YPLA1;General;;;MAJID;;M;20181019
20181016;AOB;YLDP;;;;MAJID;;M;20181019
20181016;AWI;OYEST;;;;MAJID;;M;20181019
20181016;AWI;OYLDP;Land Developme - Planning App;;;MAJID;;C;20181019
20181016;AWI;OYPLA;Land Developme - Planning App;;;MAJID;;C;20181019
