Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20180807;ADX;XYMODECHE;Open item edit;[PATCH]/SRC_20180817;DFCX1-54;JR;;M;20181024
20180807;ADX;YAPPA;Open item screens;[PATCH]/SRC_20180817;;JR;;M;20181024
20180809;ADX;YAPPA1;Customer BP invoice;[PATCH]/SRC_20180817;;JR;;M;20181024
20180807;ADX;YAPPA2;Payment approval;[PATCH]/SRC_20180817;;JR;YAPPA;M;20181024
20180807;ADX;YAPPA3;;[PATCH]/SRC_20180817;;JR;;C;20181024
20180807;TRT;XYMODECHE;;[PATCH]/SRC_20180817;;JR;;C;20181024
20180807;TRT;YAPPA;;[PATCH]/SRC_20180817;;JR;;C;20181024
20180807;TRT;YAPPA1;Open item management;[PATCH]/SRC_20180817;;JR;;M;20181024
20180807;TRT;YAPPA2;;[PATCH]/SRC_20180817;;JR;;M;20181024
20180807;TRT;YAPPA3;;[PATCH]/SRC_20180817;;JR;;M;20181024
20180807;ACT;YAPPA;;[PATCH]/SRC_20180817;;JR;;M;20181024
20180807;ACT;YAPPA1;;[PATCH]/SRC_20180817;;JR;;M;20181024
20180807;ACT;YAPPA2;;[PATCH]/SRC_20180817;;JR;;M;20181024
20180807;ACT;YAPPA3;;[PATCH]/SRC_20180817;;JR;;M;20181024
20180807;AMK;BIC3;;[PATCH]/SRC_20180817;;JR;;M;20181024
20180807;AMK;GDS1;;[PATCH]/SRC_20180817;;JR;;M;20181024
20181024;AMK;WMDUDSTD;;;;;;C;20181024
20181024;AWI;WDUDSTD;;;;;;C;20181024
