Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20181218;AML;6243;Sales Contract;;DFCX1-187;MAJID;YLAND;M;20181219
20181218;AML;6244;;;;;;M;20181219
20181218;AML;6245;Adjustments & Business batch;;;;;M;20181219
20181218;AML;6246;Sales Contract-Business Batch;;;;;M;20181219
20181218;AML;6255;;;;;;C;20181219
20181218;ADX;SPEYSETRULC;;;;;;C;20181219
20181218;ADX;SUBYSETRULC;;;;;;C;20181219
20181218;TRT;SPEYBBCRE;;;;;;C;20181219
20181213;TRT;SPEYSETRUL;Sales Contract - General;[PATCH]/SRC_20181213;;;YLAND;M;20181219
20181211;TRT;SPEYSETRULC;Settlement Rule;[PATCH]/SRC_20181213;;;;M;20181219
20181213;TRT;SPEYSETRULT;;[PATCH]/SRC_20181213;;;;M;20181219
20181212;TRT;SPEYSLC;Settlement Rule Selection;[PATCH]/SRC_20181213;;;YLSP;M;20181219
20181213;TRT;SUBYSETRUL;Settlement adjustment;[PATCH]/SRC_20181213;;;;M;20181219
20181213;TRT;SUBYSETRULC;Sales Contract;[PATCH]/SRC_20181213;;;YLAND;M;20181219
20181211;TRT;SUBYSETRULT;;[PATCH]/SRC_20181213;;;;M;20181219
20181212;TRT;SUBYSGBB;Settlement Rule;[PATCH]/SRC_20181213;;;YLSP;M;20181219
20181213;TRT;SUBYSLC;Settlement adjustment;[PATCH]/SRC_20181213;;;;M;20181219
20181204;TRT;YPRESEL;Land purchase;[PATCH]/SRC_20181213;;;YLAND;M;20181219
20181210;TRT;YSELACCFCY;Lot select (Per Estate-Stage);[PATCH]/SRC_20181213;;;YLSP;M;20181219
20181205;TRT;YSELBANFCY;;[PATCH]/SRC_20181213;;;;M;20181219
20181205;TRT;YSELBPCBCG;;[PATCH]/SRC_20181213;;;;M;20181219
20181205;TRT;YSELCCEEST;;[PATCH]/SRC_20181213;;;;M;20181219
20181210;TRT;YSELELA;Settlement Rule type;[PATCH]/SRC_20181213;;;;C;20181219
20181211;TRT;YSELFCYGRP;Settlement adjustment;[PATCH]/SRC_20181213;;;;C;20181219
20181212;TRT;YSELLNDPUR;Land Developm - Sales Contract;[PATCH]/SRC_20181213;;;;M;20181219
20181212;TRT;YSELLOT;;[PATCH]/SRC_20181213;;;;C;20181219
20181213;TRT;YSELSETRUL;Sales contract;[PATCH]/SRC_20181213;;;;M;20181219
20181213;TRT;YSTASEL;Land Developm - Sales Contract;[PATCH]/SRC_20181213;;;;M;20181219
20181129;ANM;YSETR; Calculation type ;[PATCH]/SRC_20181213;;;;M;20181219
20181129;ACT;YBBCRE; Settlement process ;[PATCH]/SRC_20181213;;;;C;20181219
20181129;ACT;YELASEL; Settlement GST ;[PATCH]/SRC_20181213;;;;C;20181219
20181129;ACT;YSELACCFCY; Amount amendment ;[PATCH]/SRC_20181213;;;;C;20181219
20181129;ACT;YSELBANFCY; Land development & Settlement;[PATCH]/SRC_20181213;;;;C;20181219
20181129;ACT;YSELLOT;Settlement Rule;[PATCH]/SRC_20181213;;;;C;20181219
20181129;ACT;YSELSETRUL;Settlement Rule type;[PATCH]/SRC_20181213;;;;C;20181219
20181129;ACT;YSRC;Settlement Rule;[PATCH]/SRC_20181213;;;;C;20181219
20181129;AFC;GESYSETRUL;;[PATCH]/SRC_20181213;;;;C;20181219
20181129;AFC;GESYSETRULT;;[PATCH]/SRC_20181213;;;;M;20181219
20181129;ACL;YTACC;;[PATCH]/SRC_20181213;;;;C;20181219
20181129;ATY;YLND;;[PATCH]/SRC_20181213;;;;C;20181219
20181129;ATY;YSRID;;[PATCH]/SRC_20181213;;;;C;20181219
20181129;ATY;YSRLTYP;;[PATCH]/SRC_20181213;;;;C;20181219
20181129;ATB;YSALCTR;;[PATCH]/SRC_20181213;;;;C;20181219
20181129;ATB;YSETADJ;Setup rule;[PATCH]/SRC_20181213;;;;C;20181219
20181129;ATB;YSETRUL;ELA selection;[PATCH]/SRC_20181213;;;YICLA;C;20181219
20181129;ATB;YSETRULTYP;Account selection (Per Site);[PATCH]/SRC_20181213;;;YLSP;C;20181219
20181129;AMK;YLOT3;Bank selection (Per Site);[PATCH]/SRC_20181213;;;;C;20181219
20181129;AMK;YSETADJ;Settlement Rule;[PATCH]/SRC_20181213;;;;C;20181219
20181129;AMK;YSETADJ;Settlement Rule type;[PATCH]/SRC_20181213;;;;C;20181219
20181129;AMK;YSETRUL;Mandatory for Inter entity;[PATCH]/SRC_20181213;;;;C;20181219
20181129;AMK;YSETRULC;Settlement rule ID;[PATCH]/SRC_20181213;;;;C;20181219
20181129;AMK;YSETRULTYP;Land Settlement rule type;[PATCH]/SRC_20181213;;;;C;20181219
20181129;AMK;YSLC;Settlement Rule;[PATCH]/SRC_20181213;;;;C;20181219
