Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20181008;ACV;YINT;Integrations;[PATCH]/SRC_20181030;DFCX1-43;ADMIN;;M;20181102
20181008;ADX;SPEBPS;Suppliers;[PATCH]/SRC_20181030;;ADMIN;;M;20181102
20181009;ADX;SPEPJM;;[PATCH]/SRC_20181030;;ADMIN;;M;20181102
20180913;ADX;SPEWS;Project management;[PATCH]/SRC_20181030;;ADMIN;;M;20181102
20180913;ADX;YBISWS;;[PATCH]/SRC_20181030;;ADMIN;YINT;M;20181102
20180913;ADX;YBPCWS;;[PATCH]/SRC_20181030;;ADMIN;;M;20181102
20180913;ADX;YBPSWS;;[PATCH]/SRC_20181030;;ADMIN;;M;20181102
20180913;ADX;YCLLWS;;[PATCH]/SRC_20181030;;ADMIN;;M;20181102
20180913;ADX;YHOUWS;;[PATCH]/SRC_20181030;;ADMIN;;M;20181102
20180913;ADX;YPAYWS;;[PATCH]/SRC_20181030;;ADMIN;;M;20181102
20180917;ADX;YPJMCST;Suppliers;[PATCH]/SRC_20181030;;ADMIN;;M;20181102
20180917;ADX;YPJMWS;Project management;[PATCH]/SRC_20181030;;ADMIN;;M;20181102
20180920;ADX;YSELPJMCAT;;[PATCH]/SRC_20181030;;ADMIN;;M;20181102
20180920;TRT;SPEBPS;;[PATCH]/SRC_20181030;;ADMIN;;M;20181102
20180920;TRT;SPEPJM;;[PATCH]/SRC_20181030;;ADMIN;;M;20181102
20180921;TRT;SPEWS;;[PATCH]/SRC_20181030;;ADMIN;;M;20181102
20180921;TRT;YBISWS;;[PATCH]/SRC_20181030;;ADMIN;;M;20181102
20181005;TRT;YBPCWS;;[PATCH]/SRC_20181030;;ADMIN;;M;20181102
20181005;TRT;YBPSWS;Supplier Invoice;[PATCH]/SRC_20181030;;ADMIN;;M;20181102
20181007;TRT;YCLLWS;Customer ;[PATCH]/SRC_20181030;;ADMIN;;M;20181102
20181007;TRT;YHOUWS;Supplier;[PATCH]/SRC_20181030;;ADMIN;;M;20181102
20181007;TRT;YPAYWS;PJM;[PATCH]/SRC_20181030;;ADMIN;;M;20181102
20181007;TRT;YPJMCST;Cash Receipts;[PATCH]/SRC_20181030;;ADMIN;;M;20181102
20181009;TRT;YPJMWS;;[PATCH]/SRC_20181030;;ADMIN;;M;20181102
20181012;TRT;YSELPJMCAT;Read by customer number;[PATCH]/SRC_20181030;;ADMIN;;M;20181102
20181012;ASU;YPJMCST~YPJMCST;Read Receipt customer;[PATCH]/SRC_20181030;;ADMIN;;M;20181102
20181015;ASU;YRCRCN_V001~YRCRCN_V001;CRM Call;[PATCH]/SRC_20181030;;ADMIN;;M;20181102
20181015;AWE;YBIS_V001;CRM Task;[PATCH]/SRC_20181030;;ADMIN;;M;20181102
20181024;AWE;YBPC_V001;;[PATCH]/SRC_20181030;;ADMIN;;M;20181102
20181024;AWE;YBPS_V001;;[PATCH]/SRC_20181030;;ADMIN;;M;20181102
20181024;AWE;YCLL_V001;PJM cost structure;[PATCH]/SRC_20181030;;ADMIN;;M;20181102
20181024;AWE;YHOU_V001;;[PATCH]/SRC_20181030;;ADMIN;;M;20181102
20181026;AWE;YPCST_V001;;[PATCH]/SRC_20181030;;ADMIN;;M;20181102
20181026;AWE;YPJM_V001;;[PATCH]/SRC_20181030;;ADMIN;;M;20181102
20181102;AWE;YRCN_V001;;;;;;M;20181102
20181102;AWE;YRCRC_V001;;;;;;M;20181102
20181102;AWE;YTSK_V001;;;;;;M;20181102
