Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20181002;ADX;SPEBPC;Identity;;DFCX1-39;JHM;;M;20181004
20181002;ADX;SPEBPS;Identity;;;JHM;;M;20181004
20181004;TRT;SPEBPC;Identity;;;JHM;;M;20181004
20180928;TRT;SPEBPS;;[PATCH]/SRC_20181002;;JHM;;M;20181004
20180928;ATB;BPARTNER;;[PATCH]/SRC_20181002;;JHM;;M;20181004
20180928;AMK;BPR1;;[PATCH]/SRC_20181002;;JHM;;M;20181004
20181002;AMK;BPRBPC;Suppliers;[PATCH]/SRC_20181002;;JHM;;M;20181004
20181002;AMK;BPRBPC;Suppliers;[PATCH]/SRC_20181002;;JHM;;M;20181004
20181002;AMK;BPRBPS;Customers;[PATCH]/SRC_20181002;;JHM;;M;20181004
20181002;AMK;BPRBPS;Customers;[PATCH]/SRC_20181002;;JHM;;M;20181004
