Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20190306;AML;6219;Sales contract list;;DFCX1-376;;YLAND;M;20190307
20190306;AML;6229;Customer;;;;;M;20190307
20190306;AML;6242;Sales Contract List;;;;YLAND;M;20190307
20190306;AML;6255;Sales Contract List;;;;;M;20190307
20190305;AML;6261;;;;;;M;20190307
20190227;TRT;SPEBPC;Estate Land Purchase;;;;;M;20190307
20190305;TRT;SPEYEST;;;;;;M;20190307
20190227;TRT;SPEYLOT;General;;;;;M;20190307
20190227;TRT;SPEYSLC;;;;;;M;20190307
20190228;TRT;SPEYSTA;Stage;;;;YLAND;M;20190307
20190227;TRT;SUBYLOT;Stage;;;;;M;20190307
20190227;TRT;SUBYSCLIST;;;;;;M;20190307
20190227;TRT;SUBYSLC;;;;;;M;20190307
20190227;TRT;SUBYSLCAC;;;;;;M;20190307
20190227;TRT;SUBYSRU;;;;;;M;20190307
20190227;TRT;SUBYSTA;Lot Sales;;;;;M;20190307
20190227;TRT;YSELREPROL;Estate Stages;;;;;M;20190307
20190227;TRT;YSELSETRUL;;;;;;M;20190307
20190215;ANM;YLOT;Sales contract workflow;;;;;M;20190307
20190227;ANM;YSTA;Estate Precincts;;;;;M;20190307
20190215;ACT;YPRESEL;;;;;;M;20190307
20190208;ACT;YSCLIST;Estate;;;;;M;20190307
20190215;ACT;YSELREPROL;Land Developm - Sales Contract;;;;;M;20190307
20190227;AFC;MYLD1;Sales contract commission allo;;;;;M;20190307
20190227;AFC;MYLD2;Land Developent - Stage;;;;;M;20190307
20190228;ACL;YINTENDMAN;Land Developments - Stage;;;;;M;20190307
20190228;ACL;YSTAGNBR;Land Developent - Lot;;;;;M;20190307
20190305;ATY;YLOT;Lot;;;;;M;20190307
20190305;ATY;YSTA;;;;;;M;20190307
20190306;ATB;YESTA;Customers;;;;;M;20190307
20190306;ATB;YLOT;;;;;;C;20190307
20190307;ATB;YSALCTR;Select Sales Rep (Contract);;;;;C;20190307
20190307;ATB;YSCCOMALLOC;;;;;;C;20190307
20190206;ATB;YSCWRKFLW;;[PATCH]/SRC_20190208;;;;M;20190307
20190206;ATB;YSTAGE;General;[PATCH]/SRC_20190208;;;;M;20190307
20190206;ATB;YSTAGREG;Developments;[PATCH]/SRC_20190208;;;;M;20190307
20190206;AMK;YEST;Precinct Selection-Per Estate;[PATCH]/SRC_20190208;;;YLAND;M;20190307
20190206;AMK;YEST;Settlement;[PATCH]/SRC_20190208;;;;M;20190307
20190206;AMK;YEST2;Stage;[PATCH]/SRC_20190208;;;;M;20190307
20190206;AMK;YEST3; Comment type ;[PATCH]/SRC_20190208;;;;M;20190307
20190206;AMK;YEST4;Intend user mandatory (Hold=Y);[PATCH]/SRC_20190208;;;;M;20190307
20190206;AMK;YLOT1;Lot;[PATCH]/SRC_20190208;;;;M;20190307
20190206;AMK;YLOT1;;[PATCH]/SRC_20190208;;;;M;20190307
20190206;AMK;YLOT2;Stage title registration;[PATCH]/SRC_20190208;;;;M;20190307
20190206;AMK;YPRE2;Sales Contract Header;[PATCH]/SRC_20190208;;;;M;20190307
20190206;AMK;YPRE3;Sales Contract - Contract sign;[PATCH]/SRC_20190208;;;YLAND;M;20190307
20190206;AMK;YSCLIST;Sales contract;[PATCH]/SRC_20190208;;;;M;20190307
20190206;AMK;YSLC;Stage;[PATCH]/SRC_20190208;;;;M;20190307
20190206;AMK;YSLC;Estate;[PATCH]/SRC_20190208;;;;M;20190307
20190206;AMK;YSLC2; Reporting group ;[PATCH]/SRC_20190208;;;;M;20190307
20190206;AMK;YSLC3;Stage number;[PATCH]/SRC_20190208;;;;M;20190307
20190206;AMK;YSLCCONSGN;Stage title registration;[PATCH]/SRC_20190208;;;;M;20190307
20190206;AMK;YSTA;;[PATCH]/SRC_20190208;;;;M;20190307
20190206;AMK;YSTA;Land Developments - Stage;[PATCH]/SRC_20190208;;;;M;20190307
20190206;AMK;YSTA2;Lot;[PATCH]/SRC_20190208;;;;M;20190307
20190206;AMK;YSTA3; Intended use ;[PATCH]/SRC_20190208;;;;M;20190307
20190206;AWI;OBPC; Land development & Settlement;[PATCH]/SRC_20190208;;;;M;20190307
20190206;AWI;OYSCLIST;Lot;[PATCH]/SRC_20190208;;;;M;20190307
20190206;ACLA;YCMA; Trafic light ;[PATCH]/SRC_20190208;;;;M;20190307
20190206;ACLA;YEST;Land Developm - Sales Contract;[PATCH]/SRC_20190208;;;;M;20190307
20190206;ACLA;YLOT;Sales contract;[PATCH]/SRC_20190208;;;;M;20190307
20190206;ACLA;YSALCTR;Estate;[PATCH]/SRC_20190208;;;;M;20190307
20190208;ACLA;YSRG;Land Developments - Estate;[PATCH]/SRC_20190208;;;;M;20190307
20190307;ACLA;YSTA;;;;;;M;20190307
