Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20181003;AML;6250;Business batch simulation;;;;;M;20181008
20181001;AML;6252;;;;;;M;20181008
20181002;AML;6254;Business batch details temp;;;;;M;20181008
20181004;ADC;ZRLEV_EXEC;General;;;;YLAND;M;20181008
20181004;ADX;SPEGTE;;;;;;M;20181008
20181004;ADX;SPEJOU;Account select;;;;YICBS;M;20181008
20180926;ADX;SPEYBB;Bank selection;;;;YICBS;M;20181008
20181003;ADX;SUBYBB;Business batch;;;;;M;20181008
20181002;ADX;YBBBANSEL;;;;;;M;20181008
20180912;ADX;YBBSELELA;;;;;;C;20181008
20180921;ADX;YBBSELGTE;Business batch details;;;;;M;20181008
20180920;ADX;YBBSELJOU;Dimension selection;;;;YICBS;M;20181008
20180910;TRT;SPEGTE;;;;;;C;20181008
20180918;TRT;SPEYBB;;;;;;C;20181008
20180924;TRT;SPEYBBVAL;;;;;;M;20181008
20180924;TRT;SUBYBB;Journal codes;;;;;M;20181008
20180924;TRT;YBBSELELA;Journal codes;;;;;M;20181008
20180926;TRT;YSELELA;Journal codes;;;;;M;20181008
20180911;ANM;YBBHS;;;;;;C;20181008
20181004;ACT;YBBACCSEL;Business batch;;;;;M;20181008
20181008;ACT;YBBBANSEL;Business batch;;;;;M;20181008
20180924;ACT;YBBDIESEL;Document types;;;;;M;20181008
20180926;ACT;YBBSELACC;Document types;;;;;M;20181008
20181003;ACT;YBBSELELA;Business batch transaction;;;;YICBS;M;20181008
20180911;ACT;YBBSELGTE;;;;;;C;20181008
20180925;ACT;YBBSELJOU;Business batch;;;;;C;20181008
20180925;ACT;YELASEL;Business batch details;;;;;C;20181008
20180925;AFC;GESYBB;Business batch;;;;;C;20181008
20180927;AFC;GESYBBT; Document type ;;;;;M;20181008
20180925;ATY;YEST; Business batch status ;;;;;M;20181008
20180925;ATY;YLONAGR; Business batch category ;;;;;M;20181008
20180925;ATB;GJOURNAL; Business batch messages ;;;;;M;20181008
20180925;ATB;GTYPACCENT;Business batch;;;;;M;20181008
20180925;ATB;YBBDETAIL;Business batch number;;;;;C;20181008
20180926;ATB;YBBDETAIL;Document types;;;;;M;20181008
20180926;ATB;YBBDETAILTEM;Document types;;;;;M;20181008
20180926;ATB;YBBDETTEMP;Journal codes;;;;;M;20181008
20180926;ATB;YBBDETTEMP;;;;;;M;20181008
20180926;ATB;YBBERR;;;;;;M;20181008
20180926;ATB;YBBERR;Business batch;;;;;C;20181008
20180926;ATB;YBBHEADER;Business batch;;;;;C;20181008
20180926;ATB;YBBHEADER;;;;;;C;20181008
20180926;ATB;YBBSIM;;;;;;C;20181008
20180926;ATB;YBBSIM;;;;;;C;20181008
20180926;AMK;GTE1;;;;;;M;20181008
20180926;AMK;JOU0;;;;;;M;20181008
20180829;AMK;JOU1;Business batch transaction;[PATCH]/SRC_20180907;;;YICBS;M;20181008
20180829;AMK;YBUSBAT0;;[PATCH]/SRC_20180907;;;;C;20181008
20180828;AMK;YBUSBAT0;IC - Business Batch;[PATCH]/SRC_20180907;;;YICBS;M;20181008
20180828;AMK;YBUSBAT1;;[PATCH]/SRC_20180907;;;;C;20181008
20180903;AMK;YBUSBAT1;Business batch details;[PATCH]/SRC_20180907;;;;M;20181008
20180829;AMK;YBUSBAT2;Business batch details temp;[PATCH]/SRC_20180907;;;;M;20181008
20180829;AMK;YBUSBAT2;Business batch simulation;[PATCH]/SRC_20180907;;;;M;20181008
20180829;AMK;YBUSBAT3;Business batch errors;[PATCH]/SRC_20180907;;;;M;20181008
20180830;AMK;YBUSBAT3;Business batch;[PATCH]/SRC_20180907;;;;M;20181008
20180905;AMK;YPRE1;Business batch;[PATCH]/SRC_20180907;;;;M;20181008
20180828;AOB;YBB;Business batch;[PATCH]/SRC_20180907;;;;M;20181008
20180828;AWI;YOBBT;Business batch;[PATCH]/SRC_20180907;;;;M;20181008
20180829;AWI;YOBBT;Business batch transaction;[PATCH]/SRC_20180907;;;YICBS;M;20181008
20180830;ACLA;YBBD;ELA selection;[PATCH]/SRC_20180907;;;YICLA;M;20181008
20180830;ACLA;YBBT;;[PATCH]/SRC_20180907;;;;M;20181008
20180830;ASW;YBBT;;[PATCH]/SRC_20180907;;;;M;20181008
