Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20190215;AFC;GENYAPRE;Entity Loan agreement;;DFCX1-137;PFOUR;YICLA;M;20190215
20190215;AFC;GESYBB;Business batch;;;PFOUR;YICBS;M;20190215
20190215;AFC;GESYELA;AP/AR IE batch reset;;;PFOUR;YAPRE;M;20190215
20190203;AFC;GESYEST;Housing;[PATCH]/SRC_20190204;;PFOUR;YSEC;M;20190215
20190203;AFC;GESYGSC;Land Development;[PATCH]/SRC_20190204;;PFOUR;YSEC;M;20190215
20190203;AFC;GESYHOU;;[PATCH]/SRC_20190204;;PFOUR;YHOU;M;20190215
20190203;AFC;GESYLDP;Developments;[PATCH]/SRC_20190204;;PFOUR;YSEC;M;20190215
20190203;AFC;GESYLOT;Settlement;[PATCH]/SRC_20190204;;PFOUR;YSEC;M;20190215
20190203;AFC;GESYPLA;;[PATCH]/SRC_20190204;;PFOUR;YLAND;M;20190215
20190203;AFC;GESYPRE;;[PATCH]/SRC_20190204;;PFOUR;YLAND;M;20190215
20190203;AFC;GESYSCL;;[PATCH]/SRC_20190204;;PFOUR;YLAND;M;20190215
20190203;AFC;GESYSETRUL;;[PATCH]/SRC_20190204;;PFOUR;YLAND;M;20190215
20190203;AFC;GESYSETRULC;;[PATCH]/SRC_20190204;;PFOUR;YLAND;M;20190215
20190203;AFC;GESYSETRULT;;[PATCH]/SRC_20190204;;PFOUR;YLAND;M;20190215
20190203;AFC;GESYSLC;;[PATCH]/SRC_20190204;;PFOUR;YLAND;M;20190215
20190203;AFC;GESYSTA;;[PATCH]/SRC_20190204;;PFOUR;YLAND;M;20190215
20190203;AFC;MYHOU;Sales contract list;[PATCH]/SRC_20190204;;PFOUR;YLSCR;M;20190215
20190203;AFC;MYLD1;Settlement Rule type;[PATCH]/SRC_20190204;;PFOUR;YLSP;M;20190215
20190203;AFC;MYLD2;;[PATCH]/SRC_20190204;;PFOUR;YLSP;M;20190215
20190203;AFC;MYLND;;[PATCH]/SRC_20190204;;PFOUR;YLSP;M;20190215
