Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20181008;ACV;YINT;;;DFCX1-43;;;M;20181009
20181008;ADX;SPEBPS;;;;;;M;20181009
20180913;ADX;SPEPJM;Integrations;[PATCH]/SRC_20181008;;;;M;20181009
20180913;ADX;SPEWS;;[PATCH]/SRC_20181008;;;YINT;M;20181009
20180913;ADX;YBISWS;;[PATCH]/SRC_20181008;;;;M;20181009
20180913;ADX;YBPCWS;Supplier;[PATCH]/SRC_20181008;;;;M;20181009
20180913;ADX;YBPSWS;Customer ;[PATCH]/SRC_20181008;;;;M;20181009
20180913;ADX;YPJMWS;Cash Receipts;[PATCH]/SRC_20181008;;;;M;20181009
20180913;ADX;YSELPJMCAT;Supplier Invoice;[PATCH]/SRC_20181008;;;;M;20181009
20180917;TRT;SPEBPS;;[PATCH]/SRC_20181008;;;;M;20181009
20180917;TRT;SPEPJM;;[PATCH]/SRC_20181008;;;;M;20181009
20180920;TRT;SPEWS;;[PATCH]/SRC_20181008;;;;M;20181009
20180920;TRT;YBISWS;;[PATCH]/SRC_20181008;;;;M;20181009
20180920;TRT;YBPCWS;PJM;[PATCH]/SRC_20181008;;;;M;20181009
20180921;TRT;YBPSWS;Suppliers;[PATCH]/SRC_20181008;;;;M;20181009
20180921;TRT;YPJMWS;Suppliers;[PATCH]/SRC_20181008;;;;M;20181009
20181005;TRT;YSELPJMCAT;;[PATCH]/SRC_20181008;;;;M;20181009
20181005;AWE;YBIS_V001;;[PATCH]/SRC_20181008;;;;M;20181009
20181007;AWE;YBPC_V001;Project management;[PATCH]/SRC_20181008;;;;M;20181009
20181007;AWE;YBPS_V001;Project management;[PATCH]/SRC_20181008;;;;M;20181009
20181007;AWE;YPJM_V001;;[PATCH]/SRC_20181008;;;;M;20181009
20181007;AWE;YRCN_V001;;[PATCH]/SRC_20181008;;;;M;20181009
