Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20181120;AML;6254; Business batch messages ;[PATCH]/SRC_20190429;DFCX1-142;DH;YICBS;M;20190429
20190304;AML;6259; Batch engine messages ;[PATCH]/SRC_20190429;;DH;YICBS;C;20190429
20181122;TRT;SPEYBBPST;;[PATCH]/SRC_20190429;;DH;;M;20190429
20181011;TRT;SPEYBBVAL;;[PATCH]/SRC_20190429;;DH;;C;20190429
20181011;ETA;YBBSIMRPT;Business Batch Simulation Rpt;[PATCH]/SRC_20190429;;DH;;M;20190429
20181002;ACT;YBBPST;;[PATCH]/SRC_20190429;;DH;;C;20190429
20181120;ACT;YBBVAL;Business batch validate;[PATCH]/SRC_20190429;;DH;;M;20190429
20181120;AMK;YBUSBAT1;Business batch;[PATCH]/SRC_20190429;;DH;;M;20190429
20181120;ARP;YBBSIMRPT;Business Batch Simulation Rpt;[PATCH]/SRC_20190429;;DH;;M;20190429
20181213;ADP;YIEVAT;Inter entity vat;[PATCH]/SRC_20190429;;DH;;C;20190429
20181213;AOE;YBBIMP;Business batch import template;[PATCH]/SRC_20190429;;DH;;C;20190429
20181213;AOE;YGASIMP;Accounting entry imports;[PATCH]/SRC_20190429;;DH;;C;20190429
