Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20190214;TRT;SPEYBBCRE;;;DFCX1-375;;;M;20190214
20190214;TRT;SPEYSCL;;;;;;M;20190214
20190214;TRT;SPEYSETRUL;Sales Contract List;;;;;M;20190214
20190214;TRT;SPEYSETRULT;;;;;;M;20190214
20190214;TRT;SUBYSCL;;;;;;M;20190214
20190214;TRT;SUBYSETRULC;Settlement Rule type;;;;;M;20190214
20190214;TRT;SUBYSGBB;;;;;;M;20190214
20190208;AMK;YSCL0;;[PATCH]/SRC_20190208;;;;M;20190214
20190208;AMK;YSETRUL;;[PATCH]/SRC_20190208;;;;M;20190214
20190208;AMK;YSETRULTMP;Settlement Rule;[PATCH]/SRC_20190208;;;;M;20190214
