Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20190423;TRT;SPEBIC;Supplier BP invoice;;DFCX1-437;DH;;M;20190426
20190423;TRT;SPEBIS;Customer BP invoice;;;DH;;M;20190426
20190417;TRT;SPEGA0;;[PATCH]/SRC_20190418;;DH;;M;20190426
20190417;TRT;SPEYPAYPST;;[PATCH]/SRC_20190418;;DH;;M;20190426
20190417;TRT;SPEYSELPJM;;[PATCH]/SRC_20190418;;DH;;M;20190426
20190417;AMK;BIC1;;[PATCH]/SRC_20190418;;DH;;M;20190426
20190417;AMK;BIC3;;[PATCH]/SRC_20190418;;DH;;M;20190426
20190417;AMK;BIS1;;[PATCH]/SRC_20190418;;DH;;M;20190426
20190417;AMK;BIS3;Supplier BP invoice;[PATCH]/SRC_20190418;;DH;;M;20190426
20190417;AMK;GACCENT2;Customer BP invoice;[PATCH]/SRC_20190418;;DH;;M;20190426
20190417;AMK;WMAC2STDCO;;[PATCH]/SRC_20190418;;DH;;M;20190426
20190417;AMK;WMAC2STDLI;;[PATCH]/SRC_20190418;;DH;;M;20190426
20190426;AMK;WMAC2STDON;;;;;;M;20190426
