Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20181214;ACV;YICBS;;;DFCX1-27;;;M;20190110
20181220;AML;6250;;;;;;M;20190110
20181214;AML;6252;;;;;;M;20190110
20181207;AML;6253;;;;;;M;20190110
20181214;AML;6254;;;;;;C;20190110
20181213;TRT;SPEGTE;Dimension selection;;;;YICBS;M;20190110
20181210;TRT;SPEJOU;;;;;YICBS;M;20190110
20181207;TRT;SPEYBB;Business batch;;;;;M;20190110
20181211;TRT;SPEYBBVAL;;;;;;M;20190110
20181204;TRT;SPEYCHKJOU;;;;;YICBS;M;20190110
20181214;TRT;SUBYBB;Document types;;;;;M;20190110
20181122;TRT;YBBACCSEL;Financial;;;;;M;20190110
20181204;TRT;YBBBANSEL;Business batch transaction;;;;YICBS;M;20190110
20181204;TRT;YBBDIESEL;Accounting entries;;;;;M;20190110
20181204;TRT;YBBSELACC;;;;;;C;20190110
20181204;TRT;YBBSELBP;Journal entry;;;;;M;20190110
20181204;TRT;YBBSELELA;Accounting entries;;;;YICBS;M;20190110
20181203;TRT;YBBSELGTE;Business batch post simulation;;;;;M;20190110
20181113;TRT;YBBSELTAX;Inter company ELA;;;;;M;20190110
20181203;TRT;YDEFJOUSEL;;;;;;C;20190110
20181204;ETA;YBBSIMRPT;;;;;;M;20190110
20181204;ETA;YBBTAXINV;Journal entry;;;;;M;20190110
20181204;ANM;YBBHS;Visual business batch;;;;YICBS;M;20190110
20181204;ACT;YBBACCSEL;Journal entry;;;;;M;20190110
20181204;ACT;YBBBANSEL;Accounting entries;;;;;M;20190110
20190109;ACT;YBBBANSEL;Business batch simulation;;;;;M;20190110
20190104;ACT;YBBDIESEL;Business batch;;;;;M;20190110
20181120;ACT;YBBDIESEL;Bank ELA;;;;;M;20190110
20190109;ACT;YBBSELBP;Business batch;;;;;M;20190110
20190109;ACT;YBBSELELA;BP selection;;;;YICBS;M;20190110
20181019;ACT;YBBSELELA;;;;;;M;20190110
20190109;ACT;YBBSELGTE;Business batch details temp;;;;;M;20190110
20190109;ACT;YBBSELJOU;Business batch details;;;;;M;20190110
20190109;ACT;YBBSELTAX;Business batch;;;;;M;20190110
20181101;ACT;YBBVAL;;;;;;C;20190110
20181207;ACT;YBBVAL;Business Batch Simulation Rpt;;;;YICBS;C;20190110
20181212;ACT;YCHKJOU;;;;;;C;20190110
20181214;ACT;YDEFJOUSEL;;;;;;C;20190110
20190103;ACT;YVISBB;Tax selection;;;;;M;20190110
20190103;ACT;YVISJOU;;;;;;M;20190110
20190109;AFC;GESYBB;Business Batch Tax Invoice;;;;;C;20190110
20190110;ATB;GACCENTRYD;Business Batch Tax Invoice;;;;;M;20190110
20190110;ATB;GJOURNAL;Business Batch Simulation Rpt;;;;;M;20190110
20181010;ATB;GTYPACCENT;;[PATCH]/SRC_20181010;;;;M;20190110
20181010;ATB;YBANELA;Business batch;[PATCH]/SRC_20181010;;;YICBS;M;20190110
20181010;ATB;YBBDETAIL;;[PATCH]/SRC_20181010;;;;M;20190110
20181010;ATB;YBBDETAIL;;[PATCH]/SRC_20181010;;;;M;20190110
20181010;ATB;YBBDETAILTEM;;[PATCH]/SRC_20181010;;;;M;20190110
20181010;ATB;YBBERR;;[PATCH]/SRC_20181010;;;;M;20190110
20181010;ATB;YBBHEADER;Business batch;[PATCH]/SRC_20181010;;;;M;20190110
20181010;ATB;YBBPSIM; Business batch status ;[PATCH]/SRC_20181010;;;;M;20190110
20181010;ATB;YBBSIM; Business batch category ;[PATCH]/SRC_20181010;;;;M;20190110
20181010;ATB;YBBSIM; Business batch messages ;[PATCH]/SRC_20181010;;;;M;20190110
20181010;ATB;YICELA; Document type ;[PATCH]/SRC_20181010;;;;M;20190110
20181010;AMK;BPS2;Business batch;[PATCH]/SRC_20181010;;;;M;20190110
20181010;AMK;GACCENT2;Business batch;[PATCH]/SRC_20181010;;;;M;20190110
20181010;AMK;GTE1;Business batch details;[PATCH]/SRC_20181010;;;;M;20190110
20181010;AMK;GTE1;Business batch header;[PATCH]/SRC_20181010;;;;M;20190110
20181010;AMK;JOU0;Business batch details;[PATCH]/SRC_20181010;;;;M;20190110
20181010;AMK;JOU0;Business batch errors;[PATCH]/SRC_20181010;;;;M;20190110
