Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20181019;TRT;SPEYPLA;Land Developments - Land Purch;[PATCH]/SRC_20181019;DFCX1-169;MAJID;;M;20181019
20181019;TRT;SUBYPLA;Margin scheme;[PATCH]/SRC_20181019;;MAJID;;M;20181019
20181019;ATY;YGSC;Land margin;[PATCH]/SRC_20181019;;MAJID;;M;20181019
20181017;ATB;YGSCGEN;Land purchase;[PATCH]/SRC_20181019;;MAJID;;M;20181019
20181019;ATB;YLNDPUR;Land Purchase;[PATCH]/SRC_20181019;;MAJID;YLAND;M;20181019
20181017;ATB;YLPLNDMRG;YGSCCOD;[PATCH]/SRC_20181019;;MAJID;;M;20181019
20181016;ATB;YLPMARGSCH;;[PATCH]/SRC_20181019;;MAJID;;M;20181019
20181017;AMK;YEST4;Land Purchase;[PATCH]/SRC_20181019;;MAJID;YLAND;M;20181019
20181017;AMK;YGSC;General;[PATCH]/SRC_20181019;;MAJID;;M;20181019
20181019;AMK;YGSC1;Allocations;[PATCH]/SRC_20181019;;MAJID;;M;20181019
20181019;AMK;YLDP;General Scheme;[PATCH]/SRC_20181019;;MAJID;YLAND;M;20181019
20181017;AMK;YLDP1;General;[PATCH]/SRC_20181019;;MAJID;;M;20181019
20181017;AMK;YLDP2;Lot;[PATCH]/SRC_20181019;;MAJID;;M;20181019
20181017;AMK;YLOT;Estate Land Purchase;[PATCH]/SRC_20181019;;MAJID;;M;20181019
20181017;AMK;YPLA;Estate;[PATCH]/SRC_20181019;;MAJID;;M;20181019
20181016;AMK;YPLA1;General;[PATCH]/SRC_20181019;;MAJID;;M;20181019
20181016;AOB;YLDP;;[PATCH]/SRC_20181019;;MAJID;;M;20181019
20181016;AWI;OYEST;;[PATCH]/SRC_20181019;;MAJID;;M;20181019
20181016;AWI;OYLDP;Land Developme - Planning App;[PATCH]/SRC_20181019;;MAJID;;C;20181019
20181016;AWI;OYPLA;Land Developme - Planning App;[PATCH]/SRC_20181019;;MAJID;;C;20181019
