Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20180827;ACV;YLAND;Land Developments - Precinct;;DFCX1-79;MB;YLAND;M;20180926
20180926;ACT;YUPDTITREG;Land Developments - Precinct;;;MB;YLAND;M;20180926
20180827;ACT;YUPDYLD;Precinct Stages;;;MB;;M;20180926
20180822;ATY;YEST;Sales contract attachment;;;MB;;C;20180926
20180926;ATY;YGSC;YGSCCOD;;;MB;;M;20180926
20180822;ATY;YL;Planning Applications Relation;;;MB;;C;20180926
20180822;ATY;YLL;Planning Applications attachme;;;MB;;C;20180926
20180923;ATY;YLND;Planning Application General;;;MB;;M;20180926
20180924;ATY;YLOT;Land purchase;;;MB;;M;20180926
20180822;ATY;YPLA;Margin scheme;;;MB;;C;20180926
20180926;ATY;YPREC;Stage;;;MB;;M;20180926
20180924;ATY;YSLC;Estate;;;MB;;M;20180926
20180829;ATY;YSTA;Land Developments - Estate;;;MB;YLAND;M;20180926
20180925;ATY;YSTA;Estate;;;MB;;M;20180926
20180925;ATB;YESTA;General;;;MB;;M;20180926
20180925;ATB;YESTA;Land Developments - Estate;;;MB;YLAND;M;20180926
20180926;ATB;YGSCGEN;General;;;MB;;M;20180926
20180907;ATB;YLNDPUR;Lot;;;MB;;C;20180926
20180924;ATB;YLOT;Precinct;;;MB;YLAND;M;20180926
20180926;ATB;YLOT;General;;;MB;;M;20180926
20180926;ATB;YLOTANL;Land Developments - Lot;;;MB;YLAND;M;20180926
20180924;ATB;YLOTPRC;Estate Precincts;;;MB;;M;20180926
20180824;ATB;YLPATT;Estate Stages;;;MB;;C;20180926
20180824;ATB;YLPLNDMRG;Estate Land Purchase;;;MB;;M;20180926
20180824;ATB;YLPMARGSCH;Estate Related;;;MB;;C;20180926
20180827;ATB;YLPREL;Precinct - General Scheme;;;MB;;C;20180926
20180827;ATB;YPLAATT;Precinct Related;;;MB;;C;20180926
20180924;ATB;YPLAGEN;Stage;;;MB;;M;20180926
20180924;ATB;YPLAREL;Stage title registration histo;;;MB;;M;20180926
20180822;ATB;YPRECINT;Sales contract covenants;;;MB;;C;20180926
20180822;ATB;YPRECINT;Sales contract comment;;;MB;;C;20180926
20180926;ATB;YRELMAST;Stage;;;MB;YLAND;M;20180926
20180924;ATB;YSALCONV;General;;;MB;;M;20180926
20180903;ATB;YSALCTR;Land Developments - Stage;;;MB;;C;20180926
20180926;ATB;YSALCTR;Land Developments - Stage;;;MB;YLAND;M;20180926
20180903;ATB;YSCATT;Stage Lots;;;MB;;M;20180926
20180903;ATB;YSCCOM;Stage Sales;;;MB;;C;20180926
20180903;ATB;YSCCOMALLOC;Related;;;MB;;C;20180926
20180905;ATB;YSCCOMTYP;Update lot yield;;;MB;;C;20180926
20180906;ATB;YSCCUST;Stage title registration upate;;;MB;;C;20180926
20180906;ATB;YSCCUST;Update title registration;;;MB;;C;20180926
20180906;ATB;YSCRECEIPT;Update title registration;;;MB;;C;20180926
20180907;ATB;YSCREL;Lot Sales;;;MB;;M;20180926
20180907;ATB;YSCWCMT;Lot Analytics;;;MB;;C;20180926
20180907;ATB;YSCWRKFLW;Related;;;MB;;C;20180926
20180926;ATB;YSTAGE;Lot;;;MB;YLAND;M;20180926
20180822;ATB;YSTAGE;Sales related;;;MB;;C;20180926
20180924;ATB;YSTAGREG;Land margin;;;MB;;M;20180926
20180924;ATB;YSTAGREG;Land purchase related;;;MB;;M;20180926
20180822;ATB;YSTAYLD;Land purchase attachment;;;MB;;C;20180926
20180905;AMK;YEST;Update lot yield;;;MB;;C;20180926
20180905;AMK;YEST1;Update lot yield;;;MB;;C;20180926
20180923;AMK;YEST2;Land Developme - Planning App;;;MB;;C;20180926
20180926;AMK;YEST3;Lot;;;MB;;M;20180926
20180924;AMK;YEST4;Land Developments - Land Purch;;;MB;;C;20180926
20180924;AMK;YEST5;Land Developmen - Land Purchas;;;MB;;C;20180926
20180924;AMK;YGSC;Sales contract;;;MB;;M;20180926
20180924;AMK;YGSC1;Sales contract customer;;;MB;;M;20180926
20180924;AMK;YGSC2;Long Integer;;;MB;;C;20180926
20180924;AMK;YLDP;Precinct;;;MB;;M;20180926
20180924;AMK;YLDP1;Long Integer;;;MB;;C;20180926
20180923;AMK;YLDP2;Land Developme - General Sceme;;;MB;;C;20180926
