Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20190117;AML;6243;Land Developm - Sales Contract;;DFCX1-187;;YICBS;M;20190117
20190117;AML;6244;Settlement Rule Selection;;;;YICBS;M;20190117
20190117;AML;6245;Business batch header;;;;;M;20190117
20190117;AML;6246;Business batch;;;;YLSP;C;20190117
20190117;AML;6255; Calculation type ;;;;;M;20190117
20190117;TRT;SPEYBBCRE; Settlement GST ;;;;;M;20190117
20190117;TRT;SPEYSETRUL; Amount amendment ;;;;;M;20190117
20190117;TRT;SPEYSETRULC; Settlement process ;;;;;M;20190117
20190117;TRT;SPEYSETRULT; Land development & Settlement;;;;;M;20190117
20190117;TRT;SPEYSLC;;;;;;M;20190117
20190117;TRT;SUBYSETRUL;;;;;;M;20190117
20190117;TRT;SUBYSETRULC;;;;;;M;20190117
20190117;TRT;SUBYSETRULT;Settlement Rule;;;;;M;20190117
20190117;TRT;SUBYSGBB;Settlement Rule type;;;;;M;20190117
20190117;TRT;SUBYSLC;Land Developm - Sales Contract;;;;;M;20190117
20190117;TRT;YPRESEL;Settlement Rule;;;;;M;20190117
20190117;TRT;YSELACCFCY;Settlement Rule type;;;;;M;20190117
20190117;TRT;YSELBANFCY;;;;;;M;20190117
20190117;TRT;YSELBPCBCG;;;;;;M;20190117
20190117;TRT;YSELCCEEST;;;;;;M;20190117
20190117;TRT;YSELELA;;;;;;M;20190117
20190117;TRT;YSELFCYGRP;;;;;;M;20190117
20190117;TRT;YSELLNDPUR;;;;;;M;20190117
20190117;TRT;YSELLOT;;;;;;M;20190117
20190117;TRT;YSELSETRUL;;;;;;M;20190117
20190117;TRT;YSTASEL;;;;;;M;20190117
20190117;ANM;YSETR;;;;;;M;20190117
20190117;ACT;YBBCRE;;;;;;M;20190117
20190117;ACT;YELASEL;;;;;;M;20190117
20190117;ACT;YSELACCFCY;Setup rule;;;;;M;20190117
20190117;ACT;YSELBANFCY;Business batch creation;;;;;M;20190117
20190117;ACT;YSELLOT;ELA selection;;;;;M;20190117
20190117;ACT;YSELSETRUL;Account selection (Per Site);;;;;M;20190117
20190117;ACT;YSRC;Bank selection (Per Site);;;;;M;20190117
20190117;AFC;GESYSETRUL;Lot select (Per Estate-Stage);;;;;M;20190117
20190117;AFC;GESYSETRULC;Settlement rule copy;;;;;M;20190117
20190117;AFC;GESYSETRULT;Settlement Rule;;;;;M;20190117
20190117;ACL;YTACC;Settlement Rule Copy;;;;;M;20190117
20190117;ATY;YLND;Settlement Rule type;;;;;M;20190117
20190117;ATY;YSRID;Mandatory for Inter entity;;;;;M;20190117
20190117;ATY;YSRLTYP;Land purchase;;;;;M;20190117
20190117;ATB;YBBHEADER;Settlement rule ID;;;;;M;20190117
20190117;ATB;YSALCTR;Land Settlement rule type;;;;;M;20190117
20190117;ATB;YSETADJ;Sales contract;;;;YLAND;M;20190117
20190117;ATB;YSETRUL;Adjustments & Business batch;;;;YLSP;M;20190117
20190117;ATB;YSETRULTMP;Settlement Rule;;;;YLSP;M;20190117
20190117;ATB;YSETRULTYP;Settlement Rule - Temp;;;;;M;20190117
20190117;AMK;YLOT3;Settlement Rule type;;;;;M;20190117
20190117;AMK;YSCL0;Lot Analytics;;;;;M;20190117
20190117;AMK;YSETADJ;Sales Contract List;;;;;M;20190117
20190117;AMK;YSETRUL;Adjustments & Business batch;;;;;M;20190117
20190117;AMK;YSETRULC;Settlement Rule;;;;;M;20190117
20190117;AMK;YSETRULTYP;Settlement Rule Copy;;;;;M;20190117
20190117;AMK;YSLC;Settlement Rule type;;;;;M;20190117
20190117;AMK;YSLC1;Sales Contract Header;;;;;M;20190117
20190117;AMK;YSLCGBB;Sales Contract - General;;;;;M;20190117
20190117;AOB;YSETRUL;Sales Contract-Business Batch;;;;;M;20190117
20190117;AOB;YSETRULT;Settlement Rule;;;;;M;20190117
20190117;AOB;YSLC;Settlement Rule type;;;;;M;20190117
20190117;AWI;OYSCL;Land Developm - Sales Contract;;;;;M;20190117
20190117;AWI;OYSETRUL;Sales contract list;;;;;M;20190117
20190117;AWI;OYSETRULC;Settlement Rule;;;;;M;20190117
20190117;AWI;OYSETRULTYP;Settlement Rule Copy;;;;;M;20190117
20190117;AWI;OYSLC;Settlement Rule type;;;;;M;20190117
20190117;AWI;OYSLCGBB;Sales Contract;;;;;M;20190117
20190117;ACLA;YBBT;Sales Contract-Business Batch;;;;;M;20190117
20190117;ACLA;YSALCTR;Sales contract;;;;;M;20190117
20190117;ACLA;YSETADJ;Adjustments & Business batch;;;;;M;20190117
20190117;ASW;YSETRUL;Settlement Rule;;;;;M;20190117
20190117;ACLA;YSETRUL;Settlement rule;;;;;M;20190117
20190117;ASW;YSETRULTYP;Settlement Rule type;;;;;M;20190117
20190117;ACLA;YSETRULTYP;Settlement Rule Type;;;;;M;20190117
