Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20181119;AML;6255;Settlement Rule type;;DFCX1-187;MAJID;YLSP;M;20181119
20181116;TRT;SPEYSRT;Settlement Rule;;;MAJID;YLSP;M;20181119
20181116;TRT;SPEYSTR;Settlement Rule;;;MAJID;YLSP;C;20181119
20181119;TRT;SUBYSRT;Settlement Rule type;;;MAJID;YLSP;C;20181119
20181115;TRT;SUBYSTR;Settlement Rule type;;;;YLSP;M;20181119
20181119;AFC;GESYSETRUL;Settlement Rule type;;;MAJID;YLSP;M;20181119
20181119;AFC;GESYSETRULT;Settlement Rule;;;MAJID;YLSP;M;20181119
20181115;ATY;YSRID;Lot Analytics;;;MAJID;YLSP;M;20181119
20181115;ATY;YSRLTYP;Settlement Rule type;;;;YLSP;M;20181119
20181115;ATB;YSETRUL;;;;;YLSP;C;20181119
20181119;ATB;YSETRULTYP;Land Settlement rule type;;;MAJID;YLSP;M;20181119
20181115;AMK;YLOT3;;;;;YLSP;C;20181119
20181119;AMK;YSETRUL;Settlement Rule;;;MAJID;YLSP;M;20181119
20181119;AMK;YSETRULTYP;;;;;;C;20181119
20181119;AOB;YSETRUL;;;;;;C;20181119
20181119;AOB;YSETRULT;;;;;;C;20181119
20181119;AWI;OYSETRUL;;;;;;C;20181119
20181119;AWI;OYSETRULTYP;;;;;;M;20181119
