Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20181207;ACV;YICBS;;;DFCX1-27;DH;;M;20181210
20181210;AML;6250;;;;DH;YICBS;M;20181210
20181207;AML;6252;Business batch;;;DH;;M;20181210
20181204;AML;6253;;;;;YICBS;M;20181210
20181129;AML;6254;;;;;;M;20181210
20181122;TRT;SPEGTE;Financial;;;;;M;20181210
20181204;TRT;SPEJOU;Business batch transaction;;;;YICBS;M;20181210
20181204;TRT;SPEYBB;Accounting entries;;;;;M;20181210
20181204;TRT;SPEYBBVAL;;;;;;C;20181210
20181204;TRT;SUBYBB;Journal entry;;;;;M;20181210
20181204;TRT;YBBACCSEL;Accounting entries;;;;YICBS;M;20181210
20181203;TRT;YBBBANSEL;Business batch post simulation;;;;;M;20181210
20181113;TRT;YBBSELACC;Inter company ELA;;;;;M;20181210
20181203;TRT;YBBSELBP;;;;;;C;20181210
20181204;TRT;YBBSELELA;;;;;;M;20181210
20181204;TRT;YBBSELGTE;Journal entry;;;;;M;20181210
20181204;TRT;YBBSELJOU;Visual business batch;;;;YICBS;M;20181210
20181204;ETA;YBBSIMRPT;Journal entry;;;;;M;20181210
20181204;ANM;YBBHS;Accounting entries;;;;;M;20181210
20181204;ACT;YBBACCSEL;Business batch simulation;;;;;M;20181210
20181121;ACT;YBBBANSEL;;;;;;M;20181210
20181120;ACT;YBBDIESEL;Bank ELA;;;;;M;20181210
20181210;ACT;YBBSELBP;Business batch;;;DH;;M;20181210
20181101;ACT;YBBSELELA;;;;;;C;20181210
20181019;ACT;YBBSELGTE;;;;;;M;20181210
20181204;ACT;YBBSELJOU;Business batch details temp;;;;;M;20181210
20181116;ACT;YBBVAL;Business batch details;;;;;M;20181210
20181210;ACT;YBBVAL;Business batch;;;DH;;M;20181210
20181101;ACT;YCHKJOU;;;;;;C;20181210
20181207;ACT;YVISBB;Business Batch Simulation Rpt;;;;;C;20181210
20181010;ACT;YVISJOU;;[PATCH]/SRC_20181010;;;;M;20181210
20181010;AFC;GESYBB;Business batch;[PATCH]/SRC_20181010;;;YICBS;M;20181210
20181010;ATB;GACCENTRYD;;[PATCH]/SRC_20181010;;;;M;20181210
20181010;ATB;GJOURNAL;;[PATCH]/SRC_20181010;;;;M;20181210
20181010;ATB;GTYPACCENT;;[PATCH]/SRC_20181010;;;;M;20181210
20181010;ATB;YBANELA;;[PATCH]/SRC_20181010;;;;M;20181210
20181010;ATB;YBBDETAIL;Business batch;[PATCH]/SRC_20181010;;;;M;20181210
20181010;ATB;YBBDETAIL; Business batch status ;[PATCH]/SRC_20181010;;;;M;20181210
20181010;ATB;YBBDETAILTEM; Business batch category ;[PATCH]/SRC_20181010;;;;M;20181210
20181010;ATB;YBBERR; Business batch messages ;[PATCH]/SRC_20181010;;;;M;20181210
20181010;ATB;YBBHEADER; Document type ;[PATCH]/SRC_20181010;;;;M;20181210
20181010;ATB;YBBPSIM;Business batch;[PATCH]/SRC_20181010;;;;M;20181210
20181010;ATB;YBBSIM;Business batch;[PATCH]/SRC_20181010;;;;M;20181210
20181010;ATB;YBBSIM;Business batch details;[PATCH]/SRC_20181010;;;;M;20181210
20181010;ATB;YICELA;Business batch header;[PATCH]/SRC_20181010;;;;M;20181210
20181010;AMK;BPS2;Business batch details;[PATCH]/SRC_20181010;;;;M;20181210
20181010;AMK;GACCENT2;Business batch errors;[PATCH]/SRC_20181010;;;;M;20181210
20181010;AMK;GTE1;Business batch simulation;[PATCH]/SRC_20181010;;;;M;20181210
20181010;AMK;GTE1;Business batch;[PATCH]/SRC_20181010;;;;M;20181210
20181010;AMK;JOU0;Business batch;[PATCH]/SRC_20181010;;;;M;20181210
20181010;AMK;WMAC2STDCO;Business batch;[PATCH]/SRC_20181010;;;;M;20181210
20181010;AMK;YBUSBAT0;Business batch;[PATCH]/SRC_20181010;;;;M;20181210
20181010;AMK;YBUSBAT0;Business batch transaction;[PATCH]/SRC_20181010;;;;M;20181210
20181010;AMK;YBUSBAT1;;[PATCH]/SRC_20181010;;;;M;20181210
20181010;AMK;YBUSBAT1;Business batch;[PATCH]/SRC_20181010;;;;M;20181210
20181010;AMK;YBUSBAT2;Journal codes;[PATCH]/SRC_20181010;;;;M;20181210
20181010;AMK;YBUSBAT2;Document types;[PATCH]/SRC_20181010;;;;M;20181210
20181010;AMK;YBUSBAT3;Entry type selection;[PATCH]/SRC_20181010;;;;M;20181210
20181010;AMK;YBUSBAT3;;[PATCH]/SRC_20181010;;;;M;20181210
20181010;AOB;GAS;Journal selection;[PATCH]/SRC_20181010;;;;M;20181210
