Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20181114;ADX;SUBYPCC;Project category cost type;;DFCX1-150;MB;;M;20181114
20181114;TRT;SUBYPCC;Project category cost type;;;MB;;M;20181114
20180807;AFC;YPCC;Project cost type group;[PATCH]/SRC_20180807;;DW;YPJM;M;20181114
20180807;ATB;YPRJCSTGRP;Project category cost type;[PATCH]/SRC_20180807;;DW;YPJM;M;20181114
20180807;ATB;YPRJCSTGRPD;Project category cost type;[PATCH]/SRC_20180807;;DW;;M;20181114
20180807;AMK;YPRJCATCST;Project category cost type gro;[PATCH]/SRC_20180807;;DW;;M;20181114
20180807;AMK;YPRJCATCST;Project category cost type gro;[PATCH]/SRC_20180807;;DW;YPJM;M;20181114
20180807;AOB;YPCC;Project cat cost type detail;[PATCH]/SRC_20180807;;DW;;M;20181114
20180807;AWI;YGENPCC;;[PATCH]/SRC_20180807;;DW;;M;20181114
20180807;AWI;YGENPCC;;[PATCH]/SRC_20180807;;DW;;M;20181114
