Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20181123;AML;6255;Sales Contract-Covenant Commnt;;DFCX1-189;;YLAND;M;20181123
20181123;TRT;SPEYEST;Covenant Comments;;;;;M;20181123
20181121;TRT;SPEYGSC;;;;;;M;20181123
20181123;TRT;SPEYLDP;General;;;MAJID;;M;20181123
20181121;TRT;SPEYLDPR;;;;;;M;20181123
20181121;TRT;SPEYLOT;;;;;;M;20181123
20181121;TRT;SPEYPJMCRE;;;;;;M;20181123
20181121;TRT;SPEYPLA;Lot Analytics;;;;;M;20181123
20181121;TRT;SPEYPRE;Select Dimension (Per Estate);;;;YLAND;M;20181123
20181121;TRT;SPEYSLC;Land Developments - Stage;;;;YLAND;M;20181123
20181121;TRT;SPEYSTA;;;;;;M;20181123
20181121;TRT;SUBYEST;;;;;;M;20181123
20181121;TRT;SUBYGSC;;;;;;M;20181123
20181121;TRT;SUBYLDP;;;;;;M;20181123
20181121;TRT;SUBYLOT;;;;;;M;20181123
20181121;TRT;SUBYPLA;Planning Applications Relation;;;;;M;20181123
20181121;TRT;SUBYPRE;Related;;;;;M;20181123
20181121;TRT;SUBYSLC;Land Developments - Estate;;;;YLAND;M;20181123
20181121;TRT;SUBYSLCVC;General;;;;;M;20181123
20181121;TRT;SUBYSTA;;;;;;M;20181123
20181123;TRT;YPRESEL;General;;;;;M;20181123
20181121;TRT;YSELCCEEST;;;;;;M;20181123
20181121;TRT;YSELFCYGRP;Workflow;;;;;M;20181123
20181121;TRT;YSTASEL;Precinct;;;;YLAND;M;20181123
20181121;ANM;YPRE;Precinct;;;;YLAND;M;20181123
20181121;ACT;YSELCCEEST;DFC GUID;;;;;M;20181123
20181121;ACT;YSELFCYGRP;General;;;;;M;20181123
20181123;ATY;YPREC;General;;;;;M;20181123
20181121;ATB;YGUID;General;;;;;M;20181123
20181121;ATB;YLNDPUR;Site select (Filter Group com);;;;YLSP;M;20181123
20181121;ATB;YLOT;;;;;;C;20181123
20181121;ATB;YLOTANL;Lot analytical;;;;;M;20181123
20181121;ATB;YPRECINT;Lot pricing;;;;;M;20181123
20181121;ATB;YSTAYLD;;;;;;C;20181123
20181121;AMK;YEST;Land Developments - Estate;;;;;M;20181123
20181121;AMK;YEST1;Land Developments - Precinct;;;;;M;20181123
20181121;AMK;YEST5;Land Developments - Stage;;;;;M;20181123
20181121;AMK;YGSC;Land Developme - General Sceme;;;;;M;20181123
20181121;AMK;YGSC1;Lot;;;;;M;20181123
20181121;AMK;YGSC2;Land Developme - Planning App;;;;;M;20181123
20181121;AMK;YLDP;Land Developm - Sales Contract;;;;;M;20181123
20181121;AMK;YLDP1;;;;;;C;20181123
20181121;AMK;YLDP2;Stage lot yields;;;;;M;20181123
20181121;AMK;YLDP3;Land purchase;;;;;M;20181123
20181121;AMK;YLOT;;;;;;M;20181123
20181121;AMK;YLOT1;Land Developent - Precinct;;;;;M;20181123
20181123;AMK;YLOT1;;;;;;M;20181123
20181123;AMK;YLOT3;General Scheme;;;;;M;20181123
20181123;AMK;YLOT3;General Scheme;;;;;M;20181123
20181123;AMK;YLOT4;Estate;;;;;M;20181123
20181123;AMK;YPLA1;Stage;;;;;M;20181123
20181123;AMK;YPLA1;Sales contract;;;;;M;20181123
20181123;AMK;YPLA2;Precinct;;;;;M;20181123
20181123;AMK;YPRE;Planning Applications;;;;;M;20181123
20181123;AMK;YPRE;Lot;;;;;M;20181123
20181123;AMK;YPRE1;Land purchases;;;;;M;20181123
20181123;AMK;YPRE3;;;;;;M;20181123
20181120;AMK;YPRE4;Land Developme - Planning App;[PATCH]/SRC_20181120;;;;M;20181123
20181120;AMK;YSLC;Land Developments - Precinct;[PATCH]/SRC_20181120;;;;M;20181123
20181120;AMK;YSLCCOVCOM;Land Developm - Sales Contract;[PATCH]/SRC_20181120;;;;M;20181123
20181120;AMK;YSTA;Lot;[PATCH]/SRC_20181120;;;YLAND;M;20181123
20181120;AMK;YSTA1;;[PATCH]/SRC_20181120;;;;M;20181123
