Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20190319;EXE;SUBTPY;;;DFCX1-28;;YAPRE;M;20190320
20190319;ADC;SUBYARST;;;;;YAPRE;M;20190320
20190305;TRT;SPEYAPARPST;;[PATCH]/SRC_20190306;;;YICBS;M;20190320
20190130;TRT;SPEYPAYPST;;[PATCH]/SRC_20190306;;;;C;20190320
20190130;TRT;SUBYARST;;[PATCH]/SRC_20190306;;;;M;20190320
20190130;ACT;YAPGEN;AP/AR generation;[PATCH]/SRC_20190306;;;;M;20190320
20190130;ACT;YAPRE;AP/AR IE batch reset;[PATCH]/SRC_20190306;;;;M;20190320
20190130;ACT;YBBPOST;;[PATCH]/SRC_20190306;;;;C;20190320
20190130;AFC;GENYAPARPST;AP/AR generation;[PATCH]/SRC_20190306;;;YAPRE;M;20190320
20190110;AFC;YAPRE;AP/AR IE batch reset;[PATCH]/SRC_20190306;;;;M;20190320
20190205;ATB;PAYMENTH;Payment header;[PATCH]/SRC_20190306;;;;M;20190320
20190110;ATB;YPAYERR;AP/AR post errors;[PATCH]/SRC_20190306;;;;M;20190320
20190110;ATB;YPAYMSIM;Payement simulation;[PATCH]/SRC_20190306;;;;M;20190320
20190110;AMK;PAY0;;[PATCH]/SRC_20190306;;;;M;20190320
20190110;AMK;PAY00;;[PATCH]/SRC_20190306;;;;M;20190320
20190110;AMK;YAPRESET;AP/AR batch reset;[PATCH]/SRC_20190306;;;;M;20190320
20190109;AMK;YBUSBAT1;Business batch;[PATCH]/SRC_20190306;;;;C;20190320
20190201;ADP;YDFCGTE;Entry type parameter;[PATCH]/SRC_20190306;;;;M;20190320
20181218;ADP;YDFCJOU;Journal parameter;[PATCH]/SRC_20190306;;;;M;20190320
20181219;AWI;OYAPRE;;[PATCH]/SRC_20190306;;;;M;20190320
20181217;AWI;WOPYBPAYAUS;Payments;[PATCH]/SRC_20190306;;;;M;20190320
20181218;AWI;WOPYCHQAUS;;[PATCH]/SRC_20190306;;;;C;20190320
20181219;AWI;WOPYEFTAUS;Payments;[PATCH]/SRC_20190306;;;;C;20190320
20181219;AWI;WOPYRCNAUS;;[PATCH]/SRC_20190306;;;;C;20190320
20181219;AWI;WOPYTRFAUS;;[PATCH]/SRC_20190306;;;;C;20190320
20181219;ABT;YPAYPST;Payment;[PATCH]/SRC_20190306;;;;C;20190320
20190304;ABA;YPAYPST;Payment GL posting;[PATCH]/SRC_20190306;;;;C;20190320
