Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20190219;ACV;YICBS;User site selection;;DFCX1-27c;DH;YICBS;M;20190221
20190218;AML;6250;Business batch header;;;DH;;M;20190221
20190215;AML;6252;BP number;;;DH;;M;20190221
20190213;AML;6253;;;;;;M;20190221
20190213;AML;6254;;;;;;M;20190221
20190213;TRT;SPEGAS;;;;;;C;20190221
20190213;TRT;SPEGTE;;;;;;M;20190221
20190204;TRT;SPEJOU;;;;;;M;20190221
20190204;TRT;SPEYBB;;;;;;M;20190221
20190205;TRT;SPEYBBVAL;Payement simulation;;;;;M;20190221
20190205;TRT;SPEYCHKJOU;;;;;;M;20190221
20190201;TRT;SPEYUSRFCYSEL;Business batch entry;;;;YICBS;M;20190221
20190131;TRT;SUBGAS;Journal entry;;;;YICBS;M;20190221
20190124;TRT;SUBYBB;;;;;;M;20190221
20181214;TRT;YBBBANSEL;;;;;;M;20190221
20181220;TRT;YBBDIESEL;;;;;;M;20190221
20181214;TRT;YBBJNLENT;;;;;;M;20190221
20190208;TRT;YBBSELACC;;;;;;M;20190221
20181214;TRT;YBBSELBP;;;;;;C;20190221
20181213;TRT;YBBSELELA;Dimension selection;;;;YICBS;M;20190221
20181210;TRT;YBBSELGTE;;;;;YICBS;M;20190221
20181207;TRT;YBBSELJOU;Business batch;;;;;M;20190221
20181211;TRT;YBBSELTAX;;;;;;M;20190221
20190204;TRT;YBBSIMRPT;;;;;YICBS;M;20190221
20181214;TRT;YDEFJOUSEL;Document types;;;;;M;20190221
20181122;ETA;YBBSIMRPT;Financial;;;;;M;20190221
20190213;ETA;YBBTAXINV;Business batch transaction;;;;YICBS;M;20190221
20181204;ANM;YBBHS;Accounting entries;;;;;M;20190221
20181204;ACT;YBBACCSEL;;;;;;C;20190221
20190213;ACT;YBBBANSEL;Journal entry;;;;;M;20190221
20190213;ACT;YBBBANSEL;Accounting entries;;;;YICBS;M;20190221
20190208;ACT;YBBDIESEL;Business batch post simulation;;;;;C;20190221
20181113;ACT;YBBJNLENT;Inter company ELA;;;;;M;20190221
20181203;ACT;YBBSELBP;;;;;;C;20190221
20181204;ACT;YBBSELELA;;;;;;M;20190221
20190124;ACT;YBBSELELA;Journal entry;;;;;M;20190221
20181204;ACT;YBBSELGTE;Visual business batch;;;;YICBS;M;20190221
20190213;ACT;YBBSELJOU;Journal entry;;;;;M;20190221
20190201;ACT;YBBSELTAX;Accounting entries;;;;;M;20190221
20190208;ACT;YBBSIMRPT;Business batch simulation;;;;;M;20190221
20190219;ACT;YBBVAL;Business batch;;;DH;;M;20190221
20181120;ACT;YBBVAL;Bank ELA;;;;;M;20190221
20190220;ACT;YCHKJOU;Business batch;;;DH;;M;20190221
20190109;ACT;YDEFJOUSEL;BP selection;;;;YICBS;M;20190221
20181019;ACT;YJNLBBENT;;;;;;M;20190221
20190109;ACT;YJNLENT;Business batch details temp;;;;;M;20190221
20190213;ACT;YUSRFCYSEL;Business batch details;;;;;M;20190221
20190220;ACT;YVISBB;Business batch;;;DH;;M;20190221
20181101;ACT;YVISJOU;;;;;;C;20190221
20181207;AFC;GESYBB;Business Batch Simulation Rpt;;;;YICBS;C;20190221
20181212;ATY;YBPR;;;;;;C;20190221
20181214;ATB;GACCENTRYD;;;;;;C;20190221
20190103;ATB;GJOURNAL;Tax selection;;;;;M;20190221
20190103;ATB;GTYPACCENT;;;;;;M;20190221
20190109;ATB;YBANELA;Business Batch Tax Invoice;;;;;C;20190221
20190201;ATB;YBBDETAIL;Accounting entries;;;;;M;20190221
20190201;ATB;YBBDETAIL;;;;;;M;20190221
20190211;ATB;YBBDETAILTEM;Accounting entries;;;;;M;20190221
20190213;ATB;YBBERR;;;;;;M;20190221
20181010;ATB;YBBHEADER;;[PATCH]/SRC_20181010;;;;M;20190221
20181010;ATB;YBBHEADER;Business batch;[PATCH]/SRC_20181010;;;YICBS;M;20190221
20181010;ATB;YBBPSIM;;[PATCH]/SRC_20181010;;;;M;20190221
20181010;ATB;YBBSIM;;[PATCH]/SRC_20181010;;;;M;20190221
20181010;ATB;YBBSIM;;[PATCH]/SRC_20181010;;;;M;20190221
20181010;ATB;YICELA;;[PATCH]/SRC_20181010;;;;M;20190221
20181010;ATB;YPAYMSIM;Business batch;[PATCH]/SRC_20181010;;;;M;20190221
20181010;AMK;BAN0; Business batch status ;[PATCH]/SRC_20181010;;;;M;20190221
20181010;AMK;BPS2; Business batch category ;[PATCH]/SRC_20181010;;;;M;20190221
20181010;AMK;GACCENT2; Business batch messages ;[PATCH]/SRC_20181010;;;;M;20190221
